parameter_alpha,pair_id,permute_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
0.4,12,8,42,100000,100000,117,69,353,364,0.5,0.5697674418604651,0.5238095238095238
0.4,12,9,42,100000,100000,60,115,353,364,0.5,0.5384615384615384,0.5238095238095238
0.4,12,10,42,100000,100000,146,71,353,364,0.5,0.5555555555555556,0.5238095238095238
0.4,12,11,42,100000,100000,138,113,353,364,0.5,0.5211267605633803,0.5238095238095238
0.4,12,12,42,100000,100000,268,159,353,364,0.5,0.4950980392156863,0.5238095238095238
0.4,12,13,42,100000,100000,80,339,353,364,0.5,0.5321100917431193,0.5238095238095238
0.4,12,14,42,100000,100000,41,82,353,364,0.5,0.5454545454545454,0.5238095238095238
0.4,12,15,42,100000,100000,232,149,353,364,0.5,0.5161290322580645,0.5238095238095238
0.4,12,16,42,100000,100000,85,90,353,364,0.5,0.5363636363636364,0.5238095238095238
0.4,12,17,42,100000,100000,132,163,353,364,0.5,0.5164835164835165,0.5238095238095238
0.4,12,18,42,100000,100000,29,202,353,364,0.5,0.5526315789473685,0.5238095238095238
0.4,12,19,42,100000,100000,299,46,353,364,0.5,0.5254237288135594,0.5238095238095238
0.4,12,20,42,100000,100000,94,116,353,364,0.5,0.5151515151515151,0.5238095238095238
0.4,12,21,42,100000,100000,126,140,353,364,0.5,0.5056818181818182,0.5238095238095238
0.4,12,22,42,100000,100000,410,259,353,364,0.5,0.4984894259818731,0.5238095238095238
0.4,12,23,42,100000,100000,198,217,353,364,0.5,0.516728624535316,0.5238095238095238
0.4,12,24,42,100000,100000,112,247,353,364,0.5,0.5096774193548387,0.5238095238095238
0.4,12,25,42,100000,100000,168,18,353,364,0.5,0.47619047619047616,0.5238095238095238
0.4,12,26,42,100000,100000,120,190,353,364,0.5,0.5029585798816568,0.5238095238095238
0.4,12,27,42,100000,100000,289,256,353,364,0.5,0.49544072948328266,0.5238095238095238
0.4,12,28,42,100000,100000,45,71,353,364,0.5,0.5333333333333333,0.5238095238095238
0.4,12,29,42,100000,100000,323,318,353,364,0.5,0.5049261083743842,0.5238095238095238
0.4,12,30,42,100000,100000,204,44,353,364,0.5,0.5454545454545454,0.5238095238095238
0.4,12,31,42,100000,100000,203,49,353,364,0.5,0.5483870967741935,0.5238095238095238
0.4,12,32,42,100000,100000,103,98,353,364,0.5,0.5384615384615384,0.5238095238095238
0.4,12,33,42,100000,100000,518,86,353,364,0.5,0.5327102803738317,0.5238095238095238
0.4,12,34,42,100000,100000,243,9,353,364,0.5,0.45454545454545453,0.5238095238095238
0.4,12,35,42,100000,100000,246,313,353,364,0.5,0.5,0.5238095238095238
0.4,12,36,42,100000,100000,218,105,353,364,0.5,0.5193798449612403,0.5238095238095238
0.4,12,37,42,100000,100000,154,154,353,364,0.5,0.5130890052356021,0.5238095238095238
0.4,12,38,42,100000,100000,193,48,353,364,0.5,0.5409836065573771,0.5238095238095238
0.4,12,39,42,100000,100000,333,62,353,364,0.5,0.5375,0.5238095238095238
0.4,12,40,42,100000,100000,222,202,353,364,0.5,0.5135135135135135,0.5238095238095238
0.4,12,41,42,100000,100000,123,63,353,364,0.5,0.5432098765432098,0.5238095238095238
0.4,12,42,42,100000,100000,192,338,353,364,0.5,0.5152671755725191,0.5238095238095238
0.4,12,43,42,100000,100000,285,55,353,364,0.5,0.5507246376811594,0.5238095238095238
0.4,12,44,42,100000,100000,228,184,353,364,0.5,0.5127118644067796,0.5238095238095238
0.4,12,45,42,100000,100000,89,190,353,364,0.5,0.52,0.5238095238095238
0.4,12,46,42,100000,100000,123,440,353,364,0.5,0.5058139534883721,0.5238095238095238
0.4,12,47,42,100000,100000,97,149,353,364,0.5,0.5220588235294118,0.5238095238095238
0.4,12,48,42,100000,100000,123,79,353,364,0.5,0.5638297872340425,0.5238095238095238
0.4,12,49,42,100000,100000,118,170,353,364,0.5,0.49700598802395207,0.5238095238095238
0.4,12,50,42,100000,100000,256,265,353,364,0.5,0.49851632047477745,0.5238095238095238
0.4,12,51,42,100000,100000,148,31,353,364,0.5,0.5641025641025641,0.5238095238095238
0.4,12,52,42,100000,100000,178,187,353,364,0.5,0.5103734439834025,0.5238095238095238
0.4,12,53,42,100000,100000,213,66,353,364,0.5,0.5595238095238095,0.5238095238095238
0.4,12,54,42,100000,100000,120,157,353,364,0.5,0.5029585798816568,0.5238095238095238
0.4,12,55,42,100000,100000,178,80,353,364,0.5,0.5638297872340425,0.5238095238095238
0.4,12,56,42,100000,100000,79,136,353,364,0.5,0.5327102803738317,0.5238095238095238
0.4,12,57,42,100000,100000,48,280,353,364,0.5,0.5555555555555556,0.5238095238095238
0.4,12,58,42,100000,100000,295,265,353,364,0.5,0.49851632047477745,0.5238095238095238
0.4,12,59,42,100000,100000,71,107,353,364,0.5,0.5591397849462365,0.5238095238095238
0.4,12,60,42,100000,100000,249,249,353,364,0.5,0.5015873015873016,0.5238095238095238
0.4,12,61,42,100000,100000,213,155,353,364,0.5,0.5130890052356021,0.5238095238095238
0.4,12,62,42,100000,100000,124,348,353,364,0.5,0.5057471264367817,0.5238095238095238
0.4,12,63,42,100000,100000,84,124,353,364,0.5,0.5344827586206896,0.5238095238095238
0.4,12,64,42,100000,100000,224,126,353,364,0.5,0.5031446540880503,0.5238095238095238
0.4,12,65,42,100000,100000,104,244,353,364,0.5,0.5244755244755245,0.5238095238095238
0.4,12,66,42,100000,100000,60,109,353,364,0.5,0.5384615384615384,0.5238095238095238
0.4,12,67,42,100000,100000,467,95,353,364,0.5,0.5384615384615384,0.5238095238095238
0.4,12,68,42,100000,100000,88,90,353,364,0.5,0.5363636363636364,0.5238095238095238
0.4,12,69,42,100000,100000,83,64,353,364,0.5,0.5487804878048781,0.5238095238095238
0.4,12,70,42,100000,100000,195,210,353,364,0.5,0.5168539325842697,0.5238095238095238
0.4,12,71,42,100000,100000,83,123,353,364,0.5,0.5304347826086957,0.5238095238095238
0.4,12,72,42,100000,100000,78,98,353,364,0.5,0.5283018867924528,0.5238095238095238
0.4,12,73,42,100000,100000,338,128,353,364,0.5,0.5031446540880503,0.5238095238095238
0.4,12,74,42,100000,100000,93,250,353,364,0.5,0.5193798449612403,0.5238095238095238
0.4,12,75,42,100000,100000,262,169,353,364,0.5,0.5,0.5238095238095238
0.4,12,76,42,100000,100000,93,108,353,364,0.5,0.5193798449612403,0.5238095238095238
0.4,12,77,42,100000,100000,237,118,353,364,0.5,0.5234899328859061,0.5238095238095238
0.4,12,78,42,100000,100000,164,72,353,364,0.5,0.5604395604395604,0.5238095238095238
0.4,12,79,42,100000,100000,139,280,353,364,0.5,0.5130890052356021,0.5238095238095238
0.4,12,80,42,100000,100000,142,252,353,364,0.5,0.5130890052356021,0.5238095238095238
0.4,12,81,42,100000,100000,177,358,353,364,0.5,0.5103734439834025,0.5238095238095238
0.4,12,82,42,100000,100000,125,179,353,364,0.5,0.5057471264367817,0.5238095238095238
0.4,12,83,42,100000,100000,64,485,353,364,0.5,0.5542168674698795,0.5238095238095238
0.4,12,84,42,100000,100000,131,169,353,364,0.5,0.5138121546961326,0.5238095238095238
0.4,12,85,42,100000,100000,227,118,353,364,0.5,0.5234899328859061,0.5238095238095238
0.4,12,86,42,100000,100000,167,187,353,364,0.5,0.5043859649122807,0.5238095238095238
0.4,12,87,42,100000,100000,377,53,353,364,0.5,0.5522388059701493,0.5238095238095238
0.4,12,88,42,100000,100000,117,42,353,364,0.5,0.5471698113207547,0.5238095238095238
0.4,12,89,42,100000,100000,184,298,353,364,0.5,0.516,0.5238095238095238
0.4,12,90,42,100000,100000,169,108,353,364,0.5,0.5149253731343284,0.5238095238095238
0.4,12,91,42,100000,100000,293,14,353,364,0.5,0.4117647058823529,0.5238095238095238
0.4,12,92,42,100000,100000,244,110,353,364,0.5,0.5220588235294118,0.5238095238095238
0.4,12,93,42,100000,100000,162,93,353,364,0.5,0.5304347826086957,0.5238095238095238
0.4,12,94,42,100000,100000,79,90,353,364,0.5,0.5327102803738317,0.5238095238095238
0.4,12,95,42,100000,100000,113,164,353,364,0.5,0.5096774193548387,0.5238095238095238
0.4,12,96,42,100000,100000,118,112,353,364,0.5,0.5289855072463768,0.5238095238095238
0.4,12,97,42,100000,100000,342,164,353,364,0.5,0.4881516587677725,0.5238095238095238
0.4,12,98,42,100000,100000,211,143,353,364,0.5,0.5138121546961326,0.5238095238095238
0.4,12,99,42,100000,100000,140,248,353,364,0.5,0.5130890052356021,0.5238095238095238
0.4,13,0,42,100000,100000,124,85,371,375,0.5,0.5327102803738317,0.5351089588377724
0.4,13,1,42,100000,100000,203,359,371,375,0.5,0.550561797752809,0.5351089588377724
0.4,13,2,42,100000,100000,79,93,371,375,0.5,0.5327102803738317,0.5351089588377724
0.4,13,3,42,100000,100000,446,107,371,375,0.5,0.5572519083969466,0.5351089588377724
0.4,13,4,42,100000,100000,208,351,371,375,0.5,0.5454545454545454,0.5351089588377724
0.4,13,5,42,100000,100000,117,112,371,375,0.5,0.5693430656934306,0.5351089588377724
0.4,13,6,42,100000,100000,200,96,371,375,0.5,0.5333333333333333,0.5351089588377724
0.4,13,7,42,100000,100000,203,296,371,375,0.5,0.550561797752809,0.5351089588377724
0.4,13,8,42,100000,100000,32,63,371,375,0.5,0.5,0.5351089588377724
0.4,13,9,42,100000,100000,237,153,371,375,0.5,0.5684210526315789,0.5351089588377724
0.4,13,10,42,100000,100000,70,135,371,375,0.5,0.5268817204301075,0.5351089588377724
0.4,13,11,42,100000,100000,21,158,371,375,0.5,0.5,0.5351089588377724
0.4,13,12,42,100000,100000,244,191,371,375,0.5,0.5555555555555556,0.5351089588377724
0.4,13,13,42,100000,100000,46,262,371,375,0.5,0.5409836065573771,0.5351089588377724
0.4,13,14,42,100000,100000,189,131,371,375,0.5,0.558282208588957,0.5351089588377724
0.4,13,15,42,100000,100000,148,68,371,375,0.5,0.5402298850574713,0.5351089588377724
0.4,13,16,42,100000,100000,248,52,371,375,0.5,0.5384615384615384,0.5351089588377724
0.4,13,17,42,100000,100000,318,91,371,375,0.5,0.5350877192982456,0.5351089588377724
0.4,13,18,42,100000,100000,283,247,371,375,0.5,0.5358255451713395,0.5351089588377724
0.4,13,19,42,100000,100000,39,57,371,375,0.5,0.5283018867924528,0.5351089588377724
0.4,13,20,42,100000,100000,329,136,371,375,0.5,0.5555555555555556,0.5351089588377724
0.4,13,21,42,100000,100000,254,188,371,375,0.5,0.5564853556485355,0.5351089588377724
0.4,13,22,42,100000,100000,226,63,371,375,0.5,0.5443037974683544,0.5351089588377724
0.4,13,23,42,100000,100000,254,226,371,375,0.5,0.5392491467576792,0.5351089588377724
0.4,13,24,42,100000,100000,154,168,371,375,0.5,0.5621890547263682,0.5351089588377724
0.4,13,25,42,100000,100000,91,124,371,375,0.5,0.5403225806451613,0.5351089588377724
0.4,13,26,42,100000,100000,117,110,371,375,0.5,0.562962962962963,0.5351089588377724
0.4,13,27,42,100000,100000,159,246,371,375,0.5,0.5545023696682464,0.5351089588377724
0.4,13,28,42,100000,100000,89,209,371,375,0.5,0.5371900826446281,0.5351089588377724
0.4,13,29,42,100000,100000,105,110,371,375,0.5,0.562962962962963,0.5351089588377724
0.4,13,30,42,100000,100000,149,82,371,375,0.5,0.5288461538461539,0.5351089588377724
0.4,13,31,42,100000,100000,170,289,371,375,0.5,0.5491071428571429,0.5351089588377724
0.4,13,32,42,100000,100000,167,136,371,375,0.5,0.5555555555555556,0.5351089588377724
0.4,13,33,42,100000,100000,271,66,371,375,0.5,0.5294117647058824,0.5351089588377724
0.4,13,34,42,100000,100000,315,100,371,375,0.5,0.5403225806451613,0.5351089588377724
0.4,13,35,42,100000,100000,256,129,371,375,0.5,0.5660377358490566,0.5351089588377724
0.4,13,36,42,100000,100000,160,311,371,375,0.5,0.5566037735849056,0.5351089588377724
0.4,13,37,42,100000,100000,170,98,371,375,0.5,0.5371900826446281,0.5351089588377724
0.4,13,38,42,100000,100000,385,287,371,375,0.5,0.5227882037533512,0.5351089588377724
0.4,13,39,42,100000,100000,131,152,371,375,0.5,0.5581395348837209,0.5351089588377724
0.4,13,40,42,100000,100000,232,173,371,375,0.5,0.5555555555555556,0.5351089588377724
0.4,13,41,42,100000,100000,21,208,371,375,0.5,0.5,0.5351089588377724
0.4,13,42,42,100000,100000,14,93,371,375,0.5,0.5625,0.5351089588377724
0.4,13,43,42,100000,100000,166,153,371,375,0.5,0.5684210526315789,0.5351089588377724
0.4,13,44,42,100000,100000,251,91,371,375,0.5,0.5350877192982456,0.5351089588377724
0.4,13,45,42,100000,100000,108,66,371,375,0.5,0.5294117647058824,0.5351089588377724
0.4,13,46,42,100000,100000,259,102,371,375,0.5,0.544,0.5351089588377724
0.4,13,47,42,100000,100000,147,109,371,375,0.5,0.5597014925373134,0.5351089588377724
0.4,13,48,42,100000,100000,90,285,371,375,0.5,0.5365853658536586,0.5351089588377724
0.4,13,49,42,100000,100000,56,423,371,375,0.5,0.5333333333333333,0.5351089588377724
0.4,13,50,42,100000,100000,121,138,371,375,0.5,0.5660377358490566,0.5351089588377724
0.4,13,51,42,100000,100000,154,170,371,375,0.5,0.5621890547263682,0.5351089588377724
0.4,13,52,42,100000,100000,243,112,371,375,0.5,0.5693430656934306,0.5351089588377724
0.4,13,53,42,100000,100000,150,97,371,375,0.5,0.5371900826446281,0.5351089588377724
0.4,13,54,42,100000,100000,138,67,371,375,0.5,0.5348837209302325,0.5351089588377724
0.4,13,55,42,100000,100000,130,136,371,375,0.5,0.5555555555555556,0.5351089588377724
0.4,13,56,42,100000,100000,172,109,371,375,0.5,0.5597014925373134,0.5351089588377724
0.4,13,57,42,100000,100000,81,160,371,375,0.5,0.5321100917431193,0.5351089588377724
0.4,13,58,42,100000,100000,41,92,371,375,0.5,0.5357142857142857,0.5351089588377724
0.4,13,59,42,100000,100000,307,102,371,375,0.5,0.544,0.5351089588377724
0.4,13,60,42,100000,100000,68,187,371,375,0.5,0.5333333333333333,0.5351089588377724
0.4,13,61,42,100000,100000,45,240,371,375,0.5,0.5409836065573771,0.5351089588377724
0.4,13,62,42,100000,100000,286,174,371,375,0.5,0.5576036866359447,0.5351089588377724
0.4,13,63,42,100000,100000,167,120,371,375,0.5,0.5608108108108109,0.5351089588377724
0.4,13,64,42,100000,100000,46,30,371,375,0.5,0.48717948717948717,0.5351089588377724
0.4,13,65,42,100000,100000,275,139,371,375,0.5,0.5632183908045977,0.5351089588377724
0.4,13,66,42,100000,100000,67,15,371,375,0.5,0.5625,0.5351089588377724
0.4,13,67,42,100000,100000,260,117,371,375,0.5,0.5714285714285714,0.5351089588377724
0.4,13,68,42,100000,100000,67,54,371,375,0.5,0.5362318840579711,0.5351089588377724
0.4,13,69,42,100000,100000,62,557,371,375,0.5,0.5443037974683544,0.5351089588377724
0.4,13,70,42,100000,100000,274,109,371,375,0.5,0.5597014925373134,0.5351089588377724
0.4,13,71,42,100000,100000,98,420,371,375,0.5,0.5606060606060606,0.5351089588377724
0.4,13,72,42,100000,100000,190,106,371,375,0.5,0.5538461538461539,0.5351089588377724
0.4,13,73,42,100000,100000,133,66,371,375,0.5,0.5294117647058824,0.5351089588377724
0.4,13,74,42,100000,100000,348,66,371,375,0.5,0.5294117647058824,0.5351089588377724
0.4,13,75,42,100000,100000,27,75,371,375,0.5,0.47368421052631576,0.5351089588377724
0.4,13,76,42,100000,100000,299,397,371,375,0.5,0.5088161209068011,0.5351089588377724
0.4,13,77,42,100000,100000,117,251,371,375,0.5,0.5576923076923077,0.5351089588377724
0.4,13,78,42,100000,100000,345,171,371,375,0.5,0.5566037735849056,0.5351089588377724
0.4,13,79,42,100000,100000,206,153,371,375,0.5,0.5684210526315789,0.5351089588377724
0.4,13,80,42,100000,100000,139,91,371,375,0.5,0.5350877192982456,0.5351089588377724
0.4,13,81,42,100000,100000,123,61,371,375,0.5,0.5454545454545454,0.5351089588377724
0.4,13,82,42,100000,100000,106,47,371,375,0.5,0.5423728813559322,0.5351089588377724
0.4,13,83,42,100000,100000,74,69,371,375,0.5,0.5402298850574713,0.5351089588377724
0.4,13,84,42,100000,100000,134,234,371,375,0.5,0.5632183908045977,0.5351089588377724
0.4,13,85,42,100000,100000,83,192,371,375,0.5,0.5309734513274337,0.5351089588377724
0.4,13,86,42,100000,100000,307,77,371,375,0.5,0.5360824742268041,0.5351089588377724
0.4,13,87,42,100000,100000,70,61,371,375,0.5,0.5454545454545454,0.5351089588377724
0.4,13,88,42,100000,100000,164,246,371,375,0.5,0.5576036866359447,0.5351089588377724
0.4,13,89,42,100000,100000,75,104,371,375,0.5,0.5294117647058824,0.5351089588377724
0.4,13,90,42,100000,100000,294,121,371,375,0.5,0.56,0.5351089588377724
0.4,13,91,42,100000,100000,152,159,371,375,0.5,0.5656565656565656,0.5351089588377724
0.4,13,92,42,100000,100000,79,21,371,375,0.5,0.44,0.5351089588377724
0.4,13,93,42,100000,100000,78,53,371,375,0.5,0.5454545454545454,0.5351089588377724
0.4,13,94,42,100000,100000,127,126,371,375,0.5,0.5576923076923077,0.5351089588377724
0.4,13,95,42,100000,100000,157,174,371,375,0.5,0.5528846153846154,0.5351089588377724
0.4,13,96,42,100000,100000,97,50,371,375,0.5,0.5409836065573771,0.5351089588377724
0.4,13,97,42,100000,100000,107,250,371,375,0.5,0.5714285714285714,0.5351089588377724
0.4,13,98,42,100000,100000,211,122,371,375,0.5,0.5629139072847682,0.5351089588377724
0.4,13,99,42,100000,100000,96,112,371,375,0.5,0.5538461538461539,0.5351089588377724
0.4,14,0,42,100000,100000,66,221,360,364,0.5,0.5172413793103449,0.5025125628140703
0.4,14,1,42,100000,100000,162,259,360,364,0.5,0.48847926267281105,0.5025125628140703
0.4,14,2,42,100000,100000,152,85,360,364,0.5,0.5420560747663551,0.5025125628140703
0.4,14,3,42,100000,100000,176,302,360,364,0.5,0.4811715481171548,0.5025125628140703
0.4,14,4,42,100000,100000,48,97,360,364,0.5,0.4461538461538462,0.5025125628140703
0.4,14,5,42,100000,100000,185,267,360,364,0.5,0.4900398406374502,0.5025125628140703
0.4,14,6,42,100000,100000,104,107,360,364,0.5,0.5179856115107914,0.5025125628140703
0.4,14,7,42,100000,100000,382,125,360,364,0.5,0.5185185185185185,0.5025125628140703
0.4,14,8,42,100000,100000,182,183,360,364,0.5,0.48770491803278687,0.5025125628140703
0.4,14,9,42,100000,100000,426,153,360,364,0.5,0.5024630541871922,0.5025125628140703
0.4,14,10,42,100000,100000,157,224,360,364,0.5,0.5024630541871922,0.5025125628140703
0.4,14,11,42,100000,100000,218,103,360,364,0.5,0.5112781954887218,0.5025125628140703
0.4,14,12,42,100000,100000,141,65,360,364,0.5,0.5119047619047619,0.5025125628140703
0.4,14,13,42,100000,100000,56,293,360,364,0.5,0.47368421052631576,0.5025125628140703
0.4,14,14,42,100000,100000,133,220,360,364,0.5,0.5235294117647059,0.5025125628140703
0.4,14,15,42,100000,100000,194,140,360,364,0.5,0.5053763440860215,0.5025125628140703
0.4,14,16,42,100000,100000,203,91,360,364,0.5,0.5128205128205128,0.5025125628140703
0.4,14,17,42,100000,100000,76,105,360,364,0.5,0.5306122448979592,0.5025125628140703
0.4,14,18,42,100000,100000,52,187,360,364,0.5,0.4583333333333333,0.5025125628140703
0.4,14,19,42,100000,100000,325,86,360,364,0.5,0.5420560747663551,0.5025125628140703
0.4,14,20,42,100000,100000,95,381,360,364,0.5,0.5038759689922481,0.5025125628140703
0.4,14,21,42,100000,100000,234,305,360,364,0.5,0.5211726384364821,0.5025125628140703
0.4,14,22,42,100000,100000,133,199,360,364,0.5,0.5235294117647059,0.5025125628140703
0.4,14,23,42,100000,100000,348,158,360,364,0.5,0.4858490566037736,0.5025125628140703
0.4,14,24,42,100000,100000,324,248,360,364,0.5,0.5152439024390244,0.5025125628140703
0.4,14,25,42,100000,100000,228,95,360,364,0.5,0.5121951219512195,0.5025125628140703
0.4,14,26,42,100000,100000,300,45,360,364,0.5,0.42857142857142855,0.5025125628140703
0.4,14,27,42,100000,100000,205,119,360,364,0.5,0.5128205128205128,0.5025125628140703
0.4,14,28,42,100000,100000,241,280,360,364,0.5,0.5173501577287066,0.5025125628140703
0.4,14,29,42,100000,100000,54,70,360,364,0.5,0.4594594594594595,0.5025125628140703
0.4,14,30,42,100000,100000,142,310,360,364,0.5,0.5053763440860215,0.5025125628140703
0.4,14,31,42,100000,100000,146,57,360,364,0.5,0.4805194805194805,0.5025125628140703
0.4,14,32,42,100000,100000,200,140,360,364,0.5,0.5053763440860215,0.5025125628140703
0.4,14,33,42,100000,100000,182,13,360,364,0.5,0.35294117647058826,0.5025125628140703
0.4,14,34,42,100000,100000,270,282,360,364,0.5,0.5154929577464789,0.5025125628140703
0.4,14,35,42,100000,100000,88,361,360,364,0.5,0.5126050420168067,0.5025125628140703
0.4,14,36,42,100000,100000,262,292,360,364,0.5,0.5174418604651163,0.5025125628140703
0.4,14,37,42,100000,100000,160,72,360,364,0.5,0.5212765957446809,0.5025125628140703
0.4,14,38,42,100000,100000,70,138,360,364,0.5,0.5217391304347826,0.5025125628140703
0.4,14,39,42,100000,100000,245,72,360,364,0.5,0.5212765957446809,0.5025125628140703
0.4,14,40,42,100000,100000,168,182,360,364,0.5,0.4888888888888889,0.5025125628140703
0.4,14,41,42,100000,100000,147,284,360,364,0.5,0.49740932642487046,0.5025125628140703
0.4,14,42,42,100000,100000,46,142,360,364,0.5,0.4375,0.5025125628140703
0.4,14,43,42,100000,100000,291,266,360,364,0.5,0.5156695156695157,0.5025125628140703
0.4,14,44,42,100000,100000,31,136,360,364,0.5,0.3617021276595745,0.5025125628140703
0.4,14,45,42,100000,100000,173,54,360,364,0.5,0.4594594594594595,0.5025125628140703
0.4,14,46,42,100000,100000,52,221,360,364,0.5,0.4583333333333333,0.5025125628140703
0.4,14,47,42,100000,100000,58,57,360,364,0.5,0.4805194805194805,0.5025125628140703
0.4,14,48,42,100000,100000,269,49,360,364,0.5,0.44776119402985076,0.5025125628140703
0.4,14,49,42,100000,100000,79,179,360,364,0.5,0.5392156862745098,0.5025125628140703
0.4,14,50,42,100000,100000,243,205,360,364,0.5,0.5092936802973977,0.5025125628140703
0.4,14,51,42,100000,100000,26,169,360,364,0.5,0.34210526315789475,0.5025125628140703
0.4,14,52,42,100000,100000,158,35,360,364,0.5,0.3617021276595745,0.5025125628140703
0.4,14,53,42,100000,100000,102,91,360,364,0.5,0.5128205128205128,0.5025125628140703
0.4,14,54,42,100000,100000,176,219,360,364,0.5,0.4811715481171548,0.5025125628140703
0.4,14,55,42,100000,100000,203,186,360,364,0.5,0.491869918699187,0.5025125628140703
0.4,14,56,42,100000,100000,168,282,360,364,0.5,0.4888888888888889,0.5025125628140703
0.4,14,57,42,100000,100000,133,225,360,364,0.5,0.5235294117647059,0.5025125628140703
0.4,14,58,42,100000,100000,32,62,360,364,0.5,0.3617021276595745,0.5025125628140703
0.4,14,59,42,100000,100000,133,207,360,364,0.5,0.5235294117647059,0.5025125628140703
0.4,14,60,42,100000,100000,249,93,360,364,0.5,0.5126050420168067,0.5025125628140703
0.4,14,61,42,100000,100000,180,230,360,364,0.5,0.48770491803278687,0.5025125628140703
0.4,14,62,42,100000,100000,80,369,360,364,0.5,0.5384615384615384,0.5025125628140703
0.4,14,63,42,100000,100000,334,207,360,364,0.5,0.5111111111111111,0.5025125628140703
0.4,14,64,42,100000,100000,140,287,360,364,0.5,0.5027322404371585,0.5025125628140703
0.4,14,65,42,100000,100000,147,167,360,364,0.5,0.49740932642487046,0.5025125628140703
0.4,14,66,42,100000,100000,57,153,360,364,0.5,0.4805194805194805,0.5025125628140703
0.4,14,67,42,100000,100000,205,53,360,364,0.5,0.4583333333333333,0.5025125628140703
0.4,14,68,42,100000,100000,361,222,360,364,0.5,0.5172413793103449,0.5025125628140703
0.4,14,69,42,100000,100000,308,172,360,364,0.5,0.48917748917748916,0.5025125628140703
0.4,14,70,42,100000,100000,117,142,360,364,0.5,0.5128205128205128,0.5025125628140703
0.4,14,71,42,100000,100000,97,58,360,364,0.5,0.48717948717948717,0.5025125628140703
0.4,14,72,42,100000,100000,221,307,360,364,0.5,0.5189003436426117,0.5025125628140703
0.4,14,73,42,100000,100000,183,85,360,364,0.5,0.5420560747663551,0.5025125628140703
0.4,14,74,42,100000,100000,314,29,360,364,0.5,0.35714285714285715,0.5025125628140703
0.4,14,75,42,100000,100000,143,96,360,364,0.5,0.5121951219512195,0.5025125628140703
0.4,14,76,42,100000,100000,195,340,360,364,0.5,0.49809885931558934,0.5025125628140703
0.4,14,77,42,100000,100000,63,90,360,364,0.5,0.5119047619047619,0.5025125628140703
0.4,14,78,42,100000,100000,32,212,360,364,0.5,0.3617021276595745,0.5025125628140703
0.4,14,79,42,100000,100000,125,90,360,364,0.5,0.5128205128205128,0.5025125628140703
0.4,14,80,42,100000,100000,260,131,360,364,0.5,0.5235294117647059,0.5025125628140703
0.4,14,81,42,100000,100000,128,149,360,364,0.5,0.5235294117647059,0.5025125628140703
0.4,14,82,42,100000,100000,207,147,360,364,0.5,0.5,0.5025125628140703
0.4,14,83,42,100000,100000,204,86,360,364,0.5,0.5420560747663551,0.5025125628140703
0.4,14,84,42,100000,100000,137,147,360,364,0.5,0.5083798882681564,0.5025125628140703
0.4,14,85,42,100000,100000,238,181,360,364,0.5,0.4834710743801653,0.5025125628140703
0.4,14,86,42,100000,100000,307,158,360,364,0.5,0.4858490566037736,0.5025125628140703
0.4,14,87,42,100000,100000,130,140,360,364,0.5,0.5235294117647059,0.5025125628140703
0.4,14,88,42,100000,100000,125,265,360,364,0.5,0.5209580838323353,0.5025125628140703
0.4,14,89,42,100000,100000,119,15,360,364,0.5,0.3333333333333333,0.5025125628140703
0.4,14,90,42,100000,100000,148,249,360,364,0.5,0.5,0.5025125628140703
0.4,14,91,42,100000,100000,104,209,360,364,0.5,0.5179856115107914,0.5025125628140703
0.4,14,92,42,100000,100000,60,20,360,364,0.5,0.27586206896551724,0.5025125628140703
0.4,14,93,42,100000,100000,150,23,360,364,0.5,0.3125,0.5025125628140703
0.4,14,94,42,100000,100000,127,299,360,364,0.5,0.5238095238095238,0.5025125628140703
0.4,14,95,42,100000,100000,326,62,360,364,0.5,0.5121951219512195,0.5025125628140703
0.4,14,96,42,100000,100000,274,83,360,364,0.5,0.5420560747663551,0.5025125628140703
0.4,14,97,42,100000,100000,246,211,360,364,0.5,0.5071942446043165,0.5025125628140703
0.4,14,98,42,100000,100000,38,154,360,364,0.5,0.375,0.5025125628140703
0.4,14,99,42,100000,100000,28,127,360,364,0.5,0.35714285714285715,0.5025125628140703
0.4,15,0,42,100000,100000,36,364,355,375,0.5,0.3333333333333333,0.5072115384615384
0.4,15,1,42,100000,100000,230,335,355,375,0.5,0.4662576687116564,0.5072115384615384
0.4,15,2,42,100000,100000,201,239,355,375,0.5,0.4618055555555556,0.5072115384615384
0.4,15,3,42,100000,100000,295,94,355,375,0.5,0.4126984126984127,0.5072115384615384
0.4,15,4,42,100000,100000,210,127,355,375,0.5,0.43859649122807015,0.5072115384615384
0.4,15,5,42,100000,100000,183,244,355,375,0.5,0.4772727272727273,0.5072115384615384
0.4,15,6,42,100000,100000,127,45,355,375,0.5,0.3484848484848485,0.5072115384615384
0.4,15,7,42,100000,100000,224,266,355,375,0.5,0.4666666666666667,0.5072115384615384
0.4,15,8,42,100000,100000,269,177,355,375,0.5,0.47391304347826085,0.5072115384615384
0.4,15,9,42,100000,100000,158,296,355,375,0.5,0.47085201793721976,0.5072115384615384
0.4,15,10,42,100000,100000,80,102,355,375,0.5,0.40869565217391307,0.5072115384615384
0.4,15,11,42,100000,100000,76,22,355,375,0.5,0.2727272727272727,0.5072115384615384
