parameter_alpha,pair_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
0.4,12,82,100000,100000,135,184,370,367,0.5,0.5517241379310345,0.5240506329113924
0.4,12,83,100000,100000,99,16,347,379,0.5,0.4782608695652174,0.508641975308642
0.4,12,84,100000,100000,133,160,377,370,0.5,0.5146198830409356,0.5346534653465347
0.4,12,85,100000,100000,193,88,378,372,0.5,0.5,0.4938875305623472
0.4,12,86,100000,100000,210,172,364,360,0.5,0.4870689655172414,0.49246231155778897
0.4,12,87,100000,100000,276,116,369,365,0.5,0.46296296296296297,0.44630071599045346
0.4,12,88,100000,100000,71,91,365,362,0.5,0.5257731958762887,0.52
0.4,12,89,100000,100000,45,310,366,359,0.5,0.4603174603174603,0.5037037037037037
0.4,12,90,100000,100000,411,240,383,389,0.5,0.5647840531561462,0.5072115384615384
0.4,12,91,100000,100000,255,5,369,365,0.5,0.6,0.5115089514066496
0.4,12,92,100000,100000,62,72,359,354,0.5,0.4235294117647059,0.5012594458438288
0.4,12,93,100000,100000,16,195,391,382,0.5,0.5,0.475177304964539
0.4,12,94,100000,100000,65,26,359,344,0.5,0.5483870967741935,0.48258706467661694
0.4,12,95,100000,100000,118,204,331,340,0.5,0.4437869822485207,0.45
0.4,12,96,100000,100000,213,230,360,364,0.5,0.5300353356890459,0.5279187817258884
0.4,12,97,100000,100000,200,150,379,385,0.5,0.5585106382978723,0.5635491606714629
0.4,12,98,100000,100000,458,93,392,391,0.5,0.5775862068965517,0.514018691588785
0.4,12,99,100000,100000,375,302,357,362,0.5,0.515,0.4681372549019608
0.4,13,0,100000,100000,111,323,373,380,0.5,0.44155844155844154,0.4988179669030733
0.4,13,1,100000,100000,110,17,373,383,0.5,0.35,0.5023696682464455
0.4,13,2,100000,100000,246,179,372,374,0.5,0.5170940170940171,0.5259259259259259
0.4,13,3,100000,100000,201,118,371,356,0.5,0.618421052631579,0.596401028277635
0.4,13,4,100000,100000,252,111,365,363,0.5,0.49333333333333335,0.48086124401913877
0.4,13,5,100000,100000,65,86,357,360,0.5,0.4888888888888889,0.5175879396984925
0.4,13,6,100000,100000,148,101,355,365,0.5,0.5,0.5142118863049095
0.4,13,7,100000,100000,259,98,386,385,0.5,0.4552238805970149,0.49764150943396224
0.4,13,8,100000,100000,194,53,357,369,0.5,0.4861111111111111,0.485
0.4,13,9,100000,100000,36,225,344,340,0.5,0.34,0.47642679900744417
0.4,13,10,100000,100000,192,167,368,372,0.5,0.5023255813953489,0.5036144578313253
0.4,13,11,100000,100000,510,115,370,383,0.5,0.47586206896551725,0.4830097087378641
0.4,13,12,100000,100000,156,126,369,373,0.5,0.5792682926829268,0.4806763285024155
0.4,13,13,100000,100000,150,265,365,364,0.5,0.48717948717948717,0.5012468827930174
0.4,13,14,100000,100000,61,290,374,361,0.5,0.5,0.5242718446601942
0.4,13,15,100000,100000,222,119,369,378,0.5,0.477124183006536,0.47044334975369456
0.4,13,16,100000,100000,336,384,361,357,0.5,0.509009009009009,0.5435897435897435
0.4,13,17,100000,100000,146,35,360,342,0.5,0.4,0.5013123359580053
0.4,13,18,100000,100000,171,70,354,372,0.5,0.6022727272727273,0.5050505050505051
0.4,13,19,100000,100000,209,220,357,357,0.5,0.47058823529411764,0.4883720930232558
0.4,13,20,100000,100000,250,120,360,389,0.5,0.4863013698630137,0.5154394299287411
0.4,13,21,100000,100000,373,45,390,389,0.5,0.4915254237288136,0.49528301886792453
0.4,13,22,100000,100000,176,94,350,343,0.5,0.4122137404580153,0.4704370179948586
0.4,13,23,100000,100000,53,252,337,338,0.5,0.4024390243902439,0.45066666666666666
0.4,13,24,100000,100000,40,81,362,365,0.5,0.6666666666666666,0.5196078431372549
0.4,13,25,100000,100000,346,103,362,364,0.5,0.4676258992805755,0.48984771573604063
0.4,13,26,100000,100000,281,175,384,387,0.5,0.47186147186147187,0.4597156398104265
0.4,13,27,100000,100000,352,63,377,360,0.5,0.43820224719101125,0.49504950495049505
0.4,13,28,100000,100000,87,30,372,366,0.5,0.5833333333333334,0.5071090047393365
0.4,13,29,100000,100000,100,243,371,355,0.5,0.5,0.46446700507614214
0.4,13,30,100000,100000,355,264,356,372,0.5,0.5276967930029155,0.5495049504950495
0.4,13,31,100000,100000,79,37,353,351,0.5,0.4727272727272727,0.494949494949495
0.4,13,32,100000,100000,317,226,354,349,0.5,0.48344370860927155,0.47883597883597884
0.4,13,33,100000,100000,323,160,342,342,0.5,0.5141509433962265,0.47780678851174935
0.4,13,34,100000,100000,224,100,354,349,0.5,0.4961832061068702,0.4824120603015075
0.4,13,35,100000,100000,57,47,386,386,0.5,0.6923076923076923,0.5574162679425837
0.4,13,36,100000,100000,160,120,387,379,0.5,0.48466257668711654,0.5106888361045131
0.4,13,37,100000,100000,42,322,355,365,0.5,0.48214285714285715,0.5157384987893463
0.4,13,38,100000,100000,256,277,352,357,0.5,0.5131964809384164,0.4801980198019802
0.4,13,39,100000,100000,125,79,360,358,0.5,0.5408163265306123,0.4923469387755102
0.4,13,40,100000,100000,218,137,374,395,0.5,0.47093023255813954,0.503562945368171
0.4,13,41,100000,100000,49,525,372,373,0.5,0.4918032786885246,0.48668280871670705
0.4,13,42,100000,100000,96,112,371,375,0.5,0.5538461538461539,0.5351089588377724
0.4,13,43,100000,100000,169,146,369,372,0.5,0.4517766497461929,0.5049261083743842
0.4,13,44,100000,100000,76,33,360,377,0.5,0.5,0.5178997613365155
0.4,13,45,100000,100000,81,76,365,371,0.5,0.53125,0.5188916876574308
0.4,13,46,100000,100000,188,89,362,369,0.5,0.5391304347826087,0.46875
0.4,13,47,100000,100000,327,298,365,374,0.5,0.4935064935064935,0.5119047619047619
0.4,13,48,100000,100000,53,120,389,375,0.5,0.4838709677419355,0.49403341288782815
0.4,13,49,100000,100000,69,122,354,362,0.5,0.5517241379310345,0.4739454094292804
0.4,13,50,100000,100000,132,51,359,353,0.5,0.5,0.455012853470437
0.4,13,51,100000,100000,68,484,367,378,0.5,0.44554455445544555,0.48157248157248156
0.4,13,52,100000,100000,366,444,346,359,0.5,0.49606299212598426,0.49744897959183676
0.4,13,53,100000,100000,152,198,383,394,0.5,0.5221674876847291,0.5105386416861827
0.4,13,54,100000,100000,196,73,411,404,0.5,0.49504950495049505,0.48
0.4,13,55,100000,100000,85,295,378,366,0.5,0.42990654205607476,0.46228710462287104
0.4,13,56,100000,100000,366,187,370,365,0.5,0.4980237154150198,0.5024630541871922
0.4,13,57,100000,100000,131,180,372,368,0.5,0.536723163841808,0.516209476309227
0.4,13,58,100000,100000,45,125,360,365,0.5,0.4,0.42857142857142855
0.4,13,59,100000,100000,56,166,384,375,0.5,0.5342465753424658,0.5095238095238095
0.4,13,60,100000,100000,127,188,380,364,0.5,0.4470588235294118,0.5011990407673861
0.4,13,61,100000,100000,158,88,353,368,0.5,0.46218487394957986,0.4937655860349127
0.4,13,62,100000,100000,136,208,358,360,0.5,0.4564102564102564,0.5103626943005182
0.4,13,63,100000,100000,114,147,372,345,0.5,0.5492957746478874,0.5062972292191436
0.4,13,64,100000,100000,148,98,368,377,0.5,0.47692307692307695,0.4744525547445255
0.4,13,65,100000,100000,226,178,358,350,0.5,0.4816326530612245,0.4837905236907731
0.4,13,66,100000,100000,125,108,365,362,0.5,0.4489795918367347,0.5214105793450882
0.4,13,67,100000,100000,198,401,376,382,0.5,0.4528985507246377,0.46190476190476193
0.4,13,68,100000,100000,347,262,385,375,0.5,0.5070422535211268,0.5360576923076923
0.4,13,69,100000,100000,248,226,374,355,0.5,0.5,0.49382716049382713
0.4,13,70,100000,100000,161,236,387,373,0.5,0.5396039603960396,0.4855769230769231
0.4,13,71,100000,100000,112,94,382,399,0.5,0.5462962962962963,0.5224586288416075
0.4,13,72,100000,100000,175,201,361,348,0.5,0.4977973568281938,0.5037974683544304
0.4,13,73,100000,100000,146,141,366,371,0.5,0.5081967213114754,0.5239294710327456
0.4,13,74,100000,100000,167,171,369,371,0.5,0.5158371040723982,0.45742092457420924
0.4,13,75,100000,100000,310,23,365,368,0.5,0.5172413793103449,0.5108433734939759
0.4,13,76,100000,100000,328,270,357,362,0.5,0.511049723756906,0.5063938618925832
0.4,13,77,100000,100000,170,200,375,386,0.5,0.5065502183406113,0.5220588235294118
0.4,13,78,100000,100000,122,73,370,365,0.5,0.5463917525773195,0.5277777777777778
0.4,13,79,100000,100000,128,86,377,387,0.5,0.5514018691588785,0.5
0.4,13,80,100000,100000,50,95,360,370,0.5,0.4927536231884058,0.5185185185185185
0.4,13,81,100000,100000,47,137,376,376,0.5,0.546875,0.5107913669064749
0.4,13,82,100000,100000,114,189,351,358,0.5,0.4967741935483871,0.4949238578680203
0.4,13,83,100000,100000,102,112,346,344,0.5,0.5144927536231884,0.4932975871313673
0.4,13,84,100000,100000,306,99,351,347,0.5,0.5036496350364964,0.49238578680203043
0.4,13,85,100000,100000,305,356,379,366,0.5,0.5063613231552163,0.48184019370460046
0.4,13,86,100000,100000,56,265,379,360,0.5,0.42857142857142855,0.5331695331695332
0.4,13,87,100000,100000,218,146,348,350,0.5,0.49743589743589745,0.5128865979381443
0.4,13,88,100000,100000,134,217,353,352,0.5,0.46703296703296704,0.5012787723785166
0.4,13,89,100000,100000,211,208,380,359,0.5,0.4740740740740741,0.48426150121065376
0.4,13,90,100000,100000,148,71,375,388,0.5,0.5116279069767442,0.5047619047619047
0.4,13,91,100000,100000,234,54,383,377,0.5,0.639344262295082,0.4914004914004914
0.4,13,92,100000,100000,216,34,376,375,0.5,0.3018867924528302,0.4724220623501199
0.4,13,93,100000,100000,214,152,336,338,0.5,0.4926829268292683,0.5012787723785166
0.4,13,94,100000,100000,85,203,368,363,0.5,0.5045871559633027,0.5025380710659898
0.4,13,95,100000,100000,126,184,377,368,0.5,0.47305389221556887,0.4795180722891566
0.4,13,96,100000,100000,150,221,368,372,0.5,0.5641025641025641,0.5278450363196125
0.4,13,97,100000,100000,83,104,370,359,0.5,0.45454545454545453,0.47761194029850745
0.4,13,98,100000,100000,256,304,360,364,0.5,0.5281899109792285,0.463768115942029
0.4,13,99,100000,100000,74,195,368,369,0.5,0.5777777777777777,0.5155875299760192
0.4,14,0,100000,100000,96,45,379,386,0.5,0.47619047619047616,0.4823529411764706
0.4,14,1,100000,100000,191,150,378,364,0.5,0.4834123222748815,0.4878640776699029
0.4,14,2,100000,100000,200,104,349,358,0.5,0.5116279069767442,0.4794871794871795
0.4,14,3,100000,100000,46,95,364,359,0.5,0.4482758620689655,0.4632352941176471
0.4,14,4,100000,100000,212,111,369,363,0.5,0.43506493506493504,0.4763092269326683
0.4,14,5,100000,100000,143,112,366,366,0.5,0.4866666666666667,0.49385749385749383
0.4,14,6,100000,100000,162,164,370,365,0.5,0.49767441860465117,0.4718826405867971
0.4,14,7,100000,100000,410,161,366,384,0.5,0.5226130653266332,0.48661800486618007
0.4,14,8,100000,100000,250,375,371,380,0.5,0.4811594202898551,0.5167464114832536
0.4,14,9,100000,100000,330,201,374,364,0.5,0.5166051660516605,0.4925373134328358
0.4,14,10,100000,100000,65,145,389,365,0.5,0.5443037974683544,0.5351089588377724
0.4,14,11,100000,100000,194,102,364,347,0.5,0.47333333333333333,0.5
0.4,14,12,100000,100000,297,206,385,373,0.5,0.5124555160142349,0.4841075794621027
0.4,14,13,100000,100000,75,125,368,386,0.5,0.5142857142857142,0.5218446601941747
0.4,14,14,100000,100000,142,282,359,358,0.5,0.48677248677248675,0.49747474747474746
0.4,14,15,100000,100000,194,156,367,385,0.5,0.5591397849462365,0.5375
0.4,14,16,100000,100000,202,33,378,362,0.5,0.574468085106383,0.4792176039119804
0.4,14,17,100000,100000,124,91,376,362,0.5,0.5,0.5036674816625917
0.4,14,18,100000,100000,228,201,361,371,0.5,0.4606741573033708,0.47058823529411764
0.4,14,19,100000,100000,249,301,361,379,0.5,0.5101449275362319,0.47794117647058826
0.4,14,20,100000,100000,117,44,376,377,0.5,0.5471698113207547,0.5285359801488834
0.4,14,21,100000,100000,118,479,339,338,0.5,0.463855421686747,0.5091383812010444
0.4,14,22,100000,100000,289,83,361,355,0.5,0.4262295081967213,0.445
0.4,14,23,100000,100000,212,309,359,361,0.5,0.4564459930313589,0.4583333333333333
0.4,14,24,100000,100000,194,36,356,368,0.5,0.46,0.5012048192771085
0.4,14,25,100000,100000,29,52,357,345,0.5,0.4117647058823529,0.5100502512562815
0.4,14,26,100000,100000,270,357,350,356,0.5,0.47790055248618785,0.4875
0.4,14,27,100000,100000,161,371,367,353,0.5,0.49029126213592233,0.49507389162561577
0.4,14,28,100000,100000,164,140,376,372,0.5,0.478494623655914,0.5048076923076923
0.4,14,29,100000,100000,333,167,352,365,0.5,0.48623853211009177,0.49246231155778897
0.4,14,30,100000,100000,73,63,372,337,0.5,0.4777777777777778,0.47959183673469385
0.4,14,31,100000,100000,260,16,382,388,0.5,0.45,0.4857142857142857
0.4,14,32,100000,100000,66,162,386,395,0.5,0.4838709677419355,0.4883720930232558
0.4,14,33,100000,100000,206,133,358,366,0.5,0.48,0.47715736040609136
0.4,14,34,100000,100000,262,148,371,362,0.5,0.46601941747572817,0.4813895781637717
0.4,14,35,100000,100000,29,144,369,369,0.5,0.6571428571428571,0.5356265356265356
0.4,14,36,100000,100000,118,182,386,384,0.5,0.5714285714285714,0.5251798561151079
0.4,14,37,100000,100000,395,120,383,382,0.5,0.5705128205128205,0.5463414634146342
0.4,14,38,100000,100000,59,211,376,383,0.5,0.6075949367088608,0.5341176470588235
0.4,14,39,100000,100000,284,319,361,386,0.5,0.5101522842639594,0.4813895781637717
0.4,14,40,100000,100000,93,160,379,380,0.5,0.4918032786885246,0.4987951807228916
0.4,14,41,100000,100000,196,109,370,373,0.5,0.5467625899280576,0.49514563106796117
0.4,14,42,100000,100000,28,127,360,364,0.5,0.35714285714285715,0.5025125628140703
0.4,14,43,100000,100000,112,168,351,351,0.5,0.496551724137931,0.4872448979591837
0.4,14,44,100000,100000,88,249,353,351,0.5,0.49572649572649574,0.5091383812010444
0.4,14,45,100000,100000,104,114,362,351,0.5,0.5111111111111111,0.5012658227848101
0.4,14,46,100000,100000,23,97,354,368,0.5,0.5454545454545454,0.5061124694376528
0.4,14,47,100000,100000,345,146,377,366,0.5,0.5463917525773195,0.5326633165829145
0.4,14,48,100000,100000,101,210,376,386,0.5,0.46853146853146854,0.4859154929577465
0.4,14,49,100000,100000,196,121,348,352,0.5,0.49390243902439024,0.4696969696969697
0.4,14,50,100000,100000,57,102,373,367,0.5,0.5694444444444444,0.5050761421319797
0.4,14,51,100000,100000,23,306,358,358,0.5,0.42857142857142855,0.46384039900249374
0.4,14,52,100000,100000,142,387,365,367,0.5,0.5469613259668509,0.4910941475826972
0.4,14,53,100000,100000,139,124,356,368,0.5,0.49079754601226994,0.45098039215686275
0.4,14,54,100000,100000,242,143,349,354,0.5,0.48404255319148937,0.4896907216494845
0.4,14,55,100000,100000,146,205,375,375,0.5,0.4742268041237113,0.460431654676259
0.4,14,56,100000,100000,303,108,378,387,0.5,0.624,0.5669099756690997
0.4,14,57,100000,100000,248,205,382,374,0.5,0.5311355311355311,0.508235294117647
0.4,14,58,100000,100000,164,64,369,379,0.5,0.475,0.5147783251231527
0.4,14,59,100000,100000,193,166,368,358,0.5,0.44537815126050423,0.4513715710723192
0.4,14,60,100000,100000,146,68,356,359,0.5,0.5617977528089888,0.4973821989528796
0.4,14,61,100000,100000,48,66,361,360,0.5,0.5076923076923077,0.48091603053435117
0.4,14,62,100000,100000,116,150,370,372,0.5,0.5733333333333334,0.5233415233415234
0.4,14,63,100000,100000,167,157,369,378,0.5,0.4827586206896552,0.508557457212714
0.4,14,64,100000,100000,320,80,357,344,0.5,0.42735042735042733,0.4619164619164619
0.4,14,65,100000,100000,218,93,372,372,0.5,0.5193798449612403,0.5220588235294118
0.4,14,66,100000,100000,31,306,401,386,0.5,0.4594594594594595,0.4815668202764977
0.4,14,67,100000,100000,138,302,391,381,0.5,0.5254237288135594,0.5119047619047619
0.4,14,68,100000,100000,60,52,380,389,0.5,0.4925373134328358,0.4988344988344988
0.4,14,69,100000,100000,80,274,375,377,0.5,0.5904761904761905,0.4987951807228916
0.4,14,70,100000,100000,57,265,368,358,0.5,0.5,0.4936708860759494
0.4,14,71,100000,100000,233,139,370,372,0.5,0.5561797752808989,0.5024875621890548
0.4,14,72,100000,100000,68,164,336,354,0.5,0.494949494949495,0.5078534031413613
0.4,14,73,100000,100000,106,75,366,357,0.5,0.52,0.48894348894348894
0.4,14,74,100000,100000,46,211,354,357,0.5,0.4090909090909091,0.5127551020408163
0.4,14,75,100000,100000,179,222,353,350,0.5,0.5042372881355932,0.5074257425742574
0.4,14,76,100000,100000,156,291,378,367,0.5,0.5228426395939086,0.533498759305211
0.4,14,77,100000,100000,171,2,356,356,0.5,0.0,0.45268542199488493
0.4,14,78,100000,100000,392,215,350,351,0.5,0.4511784511784512,0.4782608695652174
0.4,14,79,100000,100000,178,38,352,353,0.5,0.5,0.5116883116883116
0.4,14,80,100000,100000,25,221,361,364,0.5,0.5588235294117647,0.5102040816326531
0.4,14,81,100000,100000,113,138,374,360,0.5,0.5100671140939598,0.48514851485148514
0.4,14,82,100000,100000,199,177,324,360,0.5,0.5388349514563107,0.48936170212765956
0.4,14,83,100000,100000,64,186,372,369,0.5,0.4578313253012048,0.42892156862745096
0.4,14,84,100000,100000,83,147,390,382,0.5,0.5242718446601942,0.5191387559808612
0.4,14,85,100000,100000,218,133,369,386,0.5,0.5214723926380368,0.4744525547445255
0.4,14,86,100000,100000,164,59,377,390,0.5,0.5189873417721519,0.5023809523809524
0.4,14,87,100000,100000,140,84,350,364,0.5,0.4672897196261682,0.5098522167487685
0.4,14,88,100000,100000,154,149,379,377,0.5,0.5154639175257731,0.4831730769230769
0.4,14,89,100000,100000,184,179,349,346,0.5,0.4538152610441767,0.4681372549019608
0.4,14,90,100000,100000,91,208,372,369,0.5,0.4380165289256198,0.4602409638554217
0.4,14,91,100000,100000,407,87,362,366,0.5,0.5221238938053098,0.48860759493670886
0.4,14,92,100000,100000,288,74,374,374,0.5,0.5698924731182796,0.5206812652068127
0.4,14,93,100000,100000,263,115,371,363,0.5,0.5126582278481012,0.5292620865139949
0.4,14,94,100000,100000,144,214,352,359,0.5,0.5102040816326531,0.5025510204081632
0.4,14,95,100000,100000,83,245,376,374,0.5,0.4778761061946903,0.4768856447688564
0.4,14,96,100000,100000,112,80,370,359,0.5,0.5533980582524272,0.5238095238095238
0.4,14,97,100000,100000,97,72,354,362,0.5,0.5930232558139535,0.5
0.4,14,98,100000,100000,117,289,358,363,0.5,0.48466257668711654,0.494949494949495
0.4,14,99,100000,100000,248,87,376,366,0.5,0.475,0.48284313725490197
0.4,15,0,100000,100000,93,85,384,394,0.5,0.49038461538461536,0.49414519906323184
0.4,15,1,100000,100000,106,109,370,363,0.5,0.5223880597014925,0.4953051643192488
0.4,15,2,100000,100000,82,210,373,375,0.5,0.4778761061946903,0.4864864864864865
0.4,15,3,100000,100000,157,45,358,368,0.5,0.5084745762711864,0.5024154589371981
0.4,15,4,100000,100000,198,99,355,341,0.5,0.5428571428571428,0.5172413793103449
0.4,15,5,100000,100000,111,132,366,375,0.5,0.6083916083916084,0.542713567839196
0.4,15,6,100000,100000,26,255,378,367,0.5,0.6333333333333333,0.5087281795511222
0.4,15,7,100000,100000,130,261,380,376,0.5,0.5269461077844312,0.4975728155339806
0.4,15,8,100000,100000,126,156,384,374,0.5,0.47023809523809523,0.5047846889952153
0.4,15,9,100000,100000,59,462,367,366,0.5,0.5333333333333333,0.5
0.4,15,10,100000,100000,224,75,361,372,0.5,0.5652173913043478,0.5124378109452736
0.4,15,11,100000,100000,59,167,367,366,0.5,0.5394736842105263,0.5331632653061225
0.4,15,12,100000,100000,316,278,372,366,0.5,0.5258855585831063,0.5201005025125628
0.4,15,13,100000,100000,419,114,336,333,0.5,0.5263157894736842,0.5065616797900262
0.4,15,14,100000,100000,133,134,363,363,0.5,0.5609756097560976,0.5202020202020202
0.4,15,15,100000,100000,170,199,376,361,0.5,0.4636363636363636,0.4701492537313433
0.4,15,16,100000,100000,172,67,364,359,0.5,0.4329896907216495,0.5087719298245614
0.4,15,17,100000,100000,245,71,367,362,0.5,0.5,0.49746192893401014
0.4,15,18,100000,100000,108,106,381,377,0.5,0.5298507462686567,0.49516908212560384
0.4,15,19,100000,100000,143,98,359,350,0.5,0.4852941176470588,0.5025125628140703
0.4,15,20,100000,100000,35,318,393,383,0.5,0.5227272727272727,0.477751756440281
0.4,15,21,100000,100000,144,148,366,367,0.5,0.5519125683060109,0.5099009900990099
0.4,15,22,100000,100000,24,127,349,353,0.5,0.48484848484848486,0.4725848563968668
0.4,15,23,100000,100000,226,255,387,359,0.5,0.5177304964539007,0.4771084337349398
0.4,15,24,100000,100000,189,164,381,369,0.5,0.5454545454545454,0.5198019801980198
0.4,15,25,100000,100000,138,492,371,386,0.5,0.5104166666666666,0.4891566265060241
0.4,15,26,100000,100000,107,54,384,382,0.5,0.4647887323943662,0.46265060240963857
0.4,15,27,100000,100000,189,16,356,372,0.5,0.5714285714285714,0.5
0.4,15,28,100000,100000,72,94,357,364,0.5,0.5053763440860215,0.5361596009975063
0.4,15,29,100000,100000,322,270,391,387,0.5,0.5274725274725275,0.5166666666666667
0.4,15,30,100000,100000,478,87,372,351,0.5,0.48,0.49876543209876545
0.4,15,31,100000,100000,162,268,382,345,0.5,0.5105263157894737,0.4640198511166253
0.4,15,32,100000,100000,216,146,369,363,0.5,0.5128205128205128,0.4519230769230769
0.4,15,33,100000,100000,365,325,367,369,0.5,0.48243559718969553,0.49747474747474746
0.4,15,34,100000,100000,46,123,382,378,0.5,0.5161290322580645,0.5434782608695652
0.4,15,35,100000,100000,177,177,390,383,0.5,0.5219298245614035,0.5165876777251185
0.4,15,36,100000,100000,53,181,389,380,0.5,0.625,0.5292740046838408
0.4,15,37,100000,100000,92,452,378,394,0.5,0.5887096774193549,0.503562945368171
0.4,15,38,100000,100000,121,141,365,377,0.5,0.49693251533742333,0.45754716981132076
0.4,15,39,100000,100000,112,361,364,357,0.5,0.49324324324324326,0.4575
0.4,15,40,100000,100000,60,140,373,377,0.5,0.4367816091954023,0.44655581947743467
0.4,15,41,100000,100000,153,52,373,396,0.5,0.375,0.5150812064965197
0.4,15,42,100000,100000,153,61,355,375,0.5,0.4,0.5072115384615384
0.4,15,43,100000,100000,247,287,372,367,0.5,0.48493975903614456,0.49019607843137253
0.4,15,44,100000,100000,95,54,378,379,0.5,0.4507042253521127,0.513317191283293
0.4,15,45,100000,100000,90,72,378,373,0.5,0.5384615384615384,0.5144927536231884
0.4,15,46,100000,100000,102,98,362,376,0.5,0.48,0.49382716049382713
0.4,15,47,100000,100000,40,49,385,378,0.5,0.5178571428571429,0.4811320754716981
0.4,15,48,100000,100000,87,129,368,371,0.5,0.5121951219512195,0.49261083743842365
0.4,15,49,100000,100000,56,86,366,388,0.5,0.5189873417721519,0.4939467312348668
0.4,15,50,100000,100000,289,143,368,363,0.5,0.5343915343915344,0.48091603053435117
0.4,15,51,100000,100000,300,65,367,356,0.5,0.4725274725274725,0.5365239294710328
0.4,15,52,100000,100000,445,229,371,371,0.5,0.5049180327868853,0.5150753768844221
0.4,15,53,100000,100000,249,212,373,378,0.5,0.4835164835164835,0.4793187347931874
0.4,15,54,100000,100000,231,142,377,368,0.5,0.5130890052356021,0.5323741007194245
0.4,15,55,100000,100000,86,241,351,358,0.5,0.5081967213114754,0.5037037037037037
0.4,15,56,100000,100000,241,98,361,379,0.5,0.45081967213114754,0.5024630541871922
0.4,15,57,100000,100000,79,189,384,387,0.5,0.5454545454545454,0.5393794749403341
0.4,15,58,100000,100000,223,266,379,387,0.5,0.5032894736842105,0.5142857142857142
0.4,15,59,100000,100000,188,40,350,357,0.5,0.6,0.4914004914004914
0.4,15,60,100000,100000,126,352,378,367,0.5,0.5379746835443038,0.5086848635235732
0.4,15,61,100000,100000,218,70,372,370,0.5,0.45161290322580644,0.5024509803921569
0.4,15,62,100000,100000,306,131,373,366,0.5,0.5027932960893855,0.4834123222748815
0.4,15,63,100000,100000,72,71,332,328,0.5,0.45161290322580644,0.489247311827957
0.4,15,64,100000,100000,264,234,367,371,0.5,0.477124183006536,0.49627791563275436
0.4,15,65,100000,100000,37,250,350,367,0.5,0.5217391304347826,0.5427872860635696
0.4,15,66,100000,100000,137,174,358,357,0.5,0.478494623655914,0.48704663212435234
0.4,15,67,100000,100000,16,250,366,375,0.5,0.5909090909090909,0.49875311720698257
0.4,15,68,100000,100000,179,140,377,388,0.5,0.46994535519125685,0.46445497630331756
0.4,15,69,100000,100000,231,206,376,373,0.5,0.5298507462686567,0.5390243902439025
0.4,15,70,100000,100000,90,141,380,389,0.5,0.55,0.5095693779904307
0.4,15,71,100000,100000,165,17,381,366,0.5,0.3333333333333333,0.4892086330935252
0.4,15,72,100000,100000,63,181,368,365,0.5,0.5584415584415584,0.5024752475247525
0.4,15,73,100000,100000,106,29,360,363,0.5,0.4634146341463415,0.4849246231155779
0.4,15,74,100000,100000,188,323,362,359,0.5,0.492,0.5204081632653061
0.4,15,75,100000,100000,354,62,370,369,0.5,0.47058823529411764,0.5175879396984925
0.4,15,76,100000,100000,250,254,368,380,0.5,0.5060975609756098,0.4827586206896552
0.4,15,77,100000,100000,43,115,361,353,0.5,0.5849056603773585,0.49278846153846156
0.4,15,78,100000,100000,137,349,356,325,0.5,0.4583333333333333,0.5
0.4,15,79,100000,100000,342,191,363,379,0.5,0.472,0.4830917874396135
0.4,15,80,100000,100000,145,92,375,372,0.5,0.5203252032520326,0.530562347188264
0.4,15,81,100000,100000,177,308,379,391,0.5,0.5254237288135594,0.4964705882352941
0.4,15,82,100000,100000,341,137,360,362,0.5,0.5083798882681564,0.47381546134663344
0.4,15,83,100000,100000,345,21,376,377,0.5,0.5185185185185185,0.5257985257985258
0.4,15,84,100000,100000,233,154,366,370,0.5,0.5,0.5169902912621359
0.4,15,85,100000,100000,33,245,380,374,0.5,0.5365853658536586,0.5024630541871922
0.4,15,86,100000,100000,63,146,385,391,0.5,0.4819277108433735,0.4988344988344988
0.4,15,87,100000,100000,96,197,375,367,0.5,0.46153846153846156,0.5024271844660194
0.4,15,88,100000,100000,128,534,362,365,0.5,0.49714285714285716,0.5141388174807198
0.4,15,89,100000,100000,169,101,329,330,0.5,0.5,0.5197889182058048
0.4,15,90,100000,100000,149,61,366,366,0.5,0.6164383561643836,0.5073529411764706
0.4,15,91,100000,100000,81,193,370,369,0.5,0.48598130841121495,0.4900497512437811
0.4,15,92,100000,100000,62,315,360,367,0.5,0.5301204819277109,0.5012406947890818
0.4,15,93,100000,100000,109,225,378,371,0.5,0.5362318840579711,0.4975369458128079
0.4,15,94,100000,100000,239,158,370,389,0.5,0.538860103626943,0.5367647058823529
0.4,15,95,100000,100000,183,102,382,376,0.5,0.4897959183673469,0.5166666666666667
0.4,15,96,100000,100000,71,79,382,372,0.5,0.48314606741573035,0.5196078431372549
0.4,15,97,100000,100000,196,266,367,348,0.5,0.4230769230769231,0.4482758620689655
0.4,15,98,100000,100000,79,175,381,371,0.5,0.5612244897959183,0.5148514851485149
0.4,15,99,100000,100000,238,139,352,350,0.5,0.44502617801047123,0.4860759493670886
0.4,16,0,100000,100000,87,219,362,357,0.5,0.4700854700854701,0.5089974293059126
0.4,16,1,100000,100000,134,157,346,362,0.5,0.45408163265306123,0.49363867684478374
0.4,16,2,100000,100000,41,120,400,404,0.5,0.5084745762711864,0.5310344827586206
0.4,16,3,100000,100000,328,261,344,360,0.5,0.5118343195266272,0.5114503816793893
