parameter_k,pair_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
70,10,80,100000,100000,611,558,803,803,0.5,0.5222222222222223,0.5167865707434053
70,10,81,100000,100000,573,564,797,806,0.5,0.49184782608695654,0.5216867469879518
70,10,82,100000,100000,583,595,795,794,0.5,0.5045513654096229,0.4867469879518072
70,10,83,100000,100000,597,565,804,799,0.5,0.4816272965879265,0.4754491017964072
70,10,84,100000,100000,523,556,790,785,0.5,0.5138282387190685,0.5104294478527608
70,10,85,100000,100000,583,598,804,800,0.5,0.5077720207253886,0.5065868263473053
70,10,86,100000,100000,567,554,789,791,0.5,0.48400556328233657,0.5091799265605875
70,10,87,100000,100000,590,598,811,808,0.5,0.5178335535006605,0.5179856115107914
70,10,88,100000,100000,581,601,795,787,0.5,0.5251322751322751,0.4969400244798042
70,10,89,100000,100000,582,560,805,791,0.5,0.4869791666666667,0.4880095923261391
70,10,90,100000,100000,575,579,795,804,0.5,0.5013157894736842,0.5204819277108433
70,10,91,100000,100000,592,588,786,785,0.5,0.5142487046632125,0.5147420147420148
70,10,92,100000,100000,563,554,809,812,0.5,0.5146853146853146,0.4887039239001189
70,10,93,100000,100000,573,563,793,784,0.5,0.508,0.48599269183922045
70,10,94,100000,100000,548,562,813,801,0.5,0.511049723756906,0.49821215733015495
70,10,95,100000,100000,585,544,797,790,0.5,0.5167597765363129,0.508495145631068
70,10,96,100000,100000,566,583,808,807,0.5,0.48638132295719844,0.5167464114832536
70,10,97,100000,100000,542,628,801,803,0.5,0.49930843706777317,0.5047961630695443
70,10,98,100000,100000,617,578,795,809,0.5,0.49352331606217614,0.5053635280095352
70,10,99,100000,100000,539,567,798,806,0.5,0.489010989010989,0.4922341696535245
70,11,0,100000,100000,601,564,786,791,0.5,0.5081521739130435,0.5134803921568627
70,11,1,100000,100000,539,613,797,782,0.5,0.4719562243502052,0.4981729598051157
70,11,2,100000,100000,621,604,772,782,0.5,0.5063291139240507,0.48198757763975153
70,11,3,100000,100000,589,581,799,813,0.5,0.5033025099075297,0.4891826923076923
70,11,4,100000,100000,577,574,779,787,0.5,0.4856770833333333,0.4847001223990208
70,11,5,100000,100000,606,575,793,784,0.5,0.5284974093264249,0.5024271844660194
70,11,6,100000,100000,569,568,802,793,0.5,0.5020134228187919,0.49819927971188477
70,11,7,100000,100000,563,564,807,794,0.5,0.5,0.4904076738609113
70,11,8,100000,100000,588,551,795,792,0.5,0.5199449793672627,0.5158536585365854
70,11,9,100000,100000,565,607,806,804,0.5,0.4959349593495935,0.49700598802395207
70,11,10,100000,100000,566,551,798,796,0.5,0.48721399730820997,0.4784172661870504
70,11,11,100000,100000,606,563,778,781,0.5,0.48825065274151436,0.484548825710754
70,11,12,100000,100000,562,609,800,811,0.5,0.5039370078740157,0.5059808612440191
70,11,13,100000,100000,551,575,797,793,0.5,0.5303468208092486,0.5175757575757576
70,11,14,100000,100000,598,585,817,810,0.5,0.49809885931558934,0.4875444839857651
70,11,15,100000,100000,555,617,789,779,0.5,0.48064085447263016,0.5141800246609125
70,11,16,100000,100000,596,577,809,817,0.5,0.4835742444152431,0.4846335697399527
70,11,17,100000,100000,594,578,809,800,0.5,0.5212201591511937,0.527511961722488
70,11,18,100000,100000,543,559,784,791,0.5,0.47218453188602444,0.47515151515151516
70,11,19,100000,100000,601,561,797,782,0.5,0.4823529411764706,0.4889975550122249
70,11,20,100000,100000,580,599,811,809,0.5,0.5045395590142672,0.48520710059171596
70,11,21,100000,100000,588,588,807,814,0.5,0.5092105263157894,0.49881516587677727
70,11,22,100000,100000,570,568,781,796,0.5,0.48745046235138706,0.4848116646415553
70,11,23,100000,100000,558,608,813,803,0.5,0.5334261838440112,0.5106888361045131
70,11,24,100000,100000,603,586,809,806,0.5,0.524547803617571,0.48936170212765956
70,11,25,100000,100000,589,564,798,804,0.5,0.5033738191632928,0.4909090909090909
70,11,26,100000,100000,562,569,800,813,0.5,0.48582995951417,0.48329355608591884
70,11,27,100000,100000,570,581,807,801,0.5,0.5289367429340511,0.5137724550898204
70,11,28,100000,100000,589,563,793,795,0.5,0.5006765899864682,0.49097472924187724
70,11,29,100000,100000,582,564,807,787,0.5,0.480946123521682,0.4879518072289157
70,11,30,100000,100000,602,601,797,809,0.5,0.49302915082382764,0.5029797377830751
70,11,31,100000,100000,579,578,792,796,0.5,0.5,0.5042527339003645
70,11,32,100000,100000,567,567,795,800,0.5,0.4744429882044561,0.4861612515042118
70,11,33,100000,100000,586,593,799,786,0.5,0.49609375,0.5042321644498187
70,11,34,100000,100000,560,556,814,821,0.5,0.5164835164835165,0.48642266824085006
70,11,35,100000,100000,604,601,807,801,0.5,0.4825436408977556,0.48812351543942994
70,11,36,100000,100000,572,589,781,779,0.5,0.5107238605898123,0.47896039603960394
70,11,37,100000,100000,592,576,809,798,0.5,0.5038961038961038,0.49038461538461536
70,11,38,100000,100000,563,574,790,786,0.5,0.5100671140939598,0.5332512315270936
70,11,39,100000,100000,592,564,792,803,0.5,0.5225102319236017,0.4993909866017052
70,11,40,100000,100000,556,576,823,815,0.5,0.4700520833333333,0.48300117233294254
70,11,41,100000,100000,549,600,791,797,0.5,0.507343124165554,0.47699757869249393
70,11,42,100000,100000,629,561,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,43,100000,100000,580,555,806,800,0.5,0.4865229110512129,0.4939613526570048
70,11,44,100000,100000,592,554,800,784,0.5,0.5019973368841545,0.5108695652173914
70,11,45,100000,100000,556,602,807,809,0.5,0.5172413793103449,0.5107398568019093
70,11,46,100000,100000,609,559,792,800,0.5,0.47950819672131145,0.4896969696969697
70,11,47,100000,100000,575,583,791,796,0.5,0.5019505851755527,0.49210206561360875
70,11,48,100000,100000,552,577,791,792,0.5,0.5149456521739131,0.5115712545676004
70,11,49,100000,100000,598,591,802,798,0.5,0.5103092783505154,0.4987951807228916
70,11,50,100000,100000,579,565,803,795,0.5,0.4830729166666667,0.4904076738609113
70,11,51,100000,100000,607,567,817,799,0.5,0.5046604527296937,0.5160142348754448
70,11,52,100000,100000,554,601,787,794,0.5,0.5,0.5103785103785103
70,11,53,100000,100000,576,560,793,804,0.5,0.5067385444743935,0.49458483754512633
70,11,54,100000,100000,610,581,784,784,0.5,0.49051833122629585,0.48645320197044334
70,11,55,100000,100000,608,566,792,794,0.5,0.49868766404199477,0.5
70,11,56,100000,100000,635,563,795,801,0.5,0.472258064516129,0.48375451263537905
70,11,57,100000,100000,564,594,800,804,0.5,0.4967148488830486,0.5012048192771085
70,11,58,100000,100000,542,620,788,785,0.5,0.5418439716312057,0.528395061728395
70,11,59,100000,100000,550,558,799,796,0.5,0.4897680763983629,0.4939759036144578
70,11,60,100000,100000,558,576,779,790,0.5,0.4880952380952381,0.4729064039408867
70,11,61,100000,100000,586,571,802,800,0.5,0.48738379814077026,0.49578820697954273
70,11,62,100000,100000,574,546,803,790,0.5,0.5253077975376197,0.4932844932844933
70,11,63,100000,100000,620,622,799,793,0.5,0.5006180469715699,0.4810744810744811
70,11,64,100000,100000,553,525,790,803,0.5,0.49929676511954996,0.49097472924187724
70,11,65,100000,100000,596,559,804,804,0.5,0.4973045822102426,0.5143198090692124
70,11,66,100000,100000,558,564,784,791,0.5,0.49654218533886585,0.4602203182374541
70,11,67,100000,100000,581,564,810,810,0.5,0.49607329842931935,0.4899645808736718
70,11,68,100000,100000,588,584,780,787,0.5,0.5328083989501312,0.5061425061425061
70,11,69,100000,100000,600,586,810,800,0.5,0.5122265122265123,0.5333333333333333
70,11,70,100000,100000,649,595,803,805,0.5,0.4811083123425693,0.4874551971326165
70,11,71,100000,100000,522,599,794,796,0.5,0.49637155297532654,0.5157384987893463
70,11,72,100000,100000,595,569,787,788,0.5,0.4732142857142857,0.5109489051094891
70,11,73,100000,100000,555,580,790,781,0.5,0.505524861878453,0.49570552147239266
70,11,74,100000,100000,573,560,812,808,0.5,0.5258152173913043,0.5154761904761904
70,11,75,100000,100000,577,579,809,814,0.5,0.48634590377113135,0.4858823529411765
70,11,76,100000,100000,606,634,800,800,0.5,0.5221799746514575,0.4988066825775656
70,11,77,100000,100000,610,585,807,801,0.5,0.510178117048346,0.4988066825775656
70,11,78,100000,100000,620,532,793,809,0.5,0.5366906474820143,0.5222623345367028
70,11,79,100000,100000,632,585,796,800,0.5,0.48358585858585856,0.5347721822541966
70,11,80,100000,100000,587,591,805,799,0.5,0.5312084993359893,0.5235792019347038
70,11,81,100000,100000,569,590,803,810,0.5,0.517379679144385,0.5053635280095352
70,11,82,100000,100000,557,559,804,809,0.5,0.49657064471879286,0.517406962785114
70,11,83,100000,100000,578,613,799,801,0.5,0.4916129032258065,0.5101796407185629
70,11,84,100000,100000,586,622,795,807,0.5,0.49551856594110116,0.5206310679611651
70,11,85,100000,100000,596,593,800,804,0.5,0.510230179028133,0.4921402660217654
70,11,86,100000,100000,590,583,788,778,0.5,0.4840357598978289,0.48894348894348894
70,11,87,100000,100000,576,615,803,802,0.5,0.5019607843137255,0.5
70,11,88,100000,100000,575,548,808,801,0.5,0.49595687331536387,0.4934289127837515
70,11,89,100000,100000,581,555,783,787,0.5,0.5140562248995983,0.5092707045735476
70,11,90,100000,100000,556,575,800,793,0.5,0.5210884353741496,0.5224242424242425
70,11,91,100000,100000,593,595,804,809,0.5,0.5019404915912031,0.5077288941736029
70,11,92,100000,100000,607,585,785,792,0.5,0.49934810951760106,0.5153751537515375
70,11,93,100000,100000,537,585,787,794,0.5,0.5056657223796034,0.4884004884004884
70,11,94,100000,100000,608,563,796,806,0.5,0.4953271028037383,0.4849939975990396
70,11,95,100000,100000,574,592,795,796,0.5,0.5216819973718791,0.5286236297198539
70,11,96,100000,100000,601,558,792,785,0.5,0.46329113924050636,0.4852941176470588
70,11,97,100000,100000,578,593,784,784,0.5,0.5012886597938144,0.5092707045735476
70,11,98,100000,100000,581,559,807,806,0.5,0.48783783783783785,0.4857142857142857
70,11,99,100000,100000,578,629,794,787,0.5,0.4993412384716733,0.4560975609756098
70,12,0,100000,100000,602,603,801,807,0.5,0.4740177439797212,0.4693140794223827
70,12,1,100000,100000,583,590,808,809,0.5,0.4954954954954955,0.5095238095238095
70,12,2,100000,100000,553,608,807,807,0.5,0.4636118598382749,0.5005973715651135
70,12,3,100000,100000,547,576,790,796,0.5,0.48846675712347354,0.5169902912621359
70,12,4,100000,100000,567,572,798,808,0.5,0.461118690313779,0.46737841043890865
70,12,5,100000,100000,564,566,789,786,0.5,0.505464480874317,0.5376078914919852
70,12,6,100000,100000,594,571,803,804,0.5,0.5012919896640827,0.4988095238095238
70,12,7,100000,100000,564,580,790,788,0.5,0.4939434724091521,0.5012254901960784
70,12,8,100000,100000,558,625,792,786,0.5,0.5020519835841313,0.49146341463414633
70,12,9,100000,100000,585,524,806,798,0.5,0.4908062234794908,0.5005959475566151
70,12,10,100000,100000,557,601,781,781,0.5,0.5139813581890812,0.5037406483790524
70,12,11,100000,100000,542,577,803,806,0.5,0.5160390516039052,0.5029797377830751
70,12,12,100000,100000,586,600,793,793,0.5,0.4968152866242038,0.4963592233009709
70,12,13,100000,100000,545,593,796,802,0.5,0.5116598079561042,0.5006031363088058
70,12,14,100000,100000,584,563,792,788,0.5,0.4993324432576769,0.47503045066991473
70,12,15,100000,100000,566,575,796,782,0.5,0.4959893048128342,0.49271844660194175
70,12,16,100000,100000,590,565,801,809,0.5,0.505249343832021,0.5504807692307693
70,12,17,100000,100000,578,562,806,799,0.5,0.5182186234817814,0.5462184873949579
70,12,18,100000,100000,583,568,786,789,0.5,0.48627450980392156,0.4926289926289926
70,12,19,100000,100000,583,556,808,807,0.5,0.46965699208443273,0.501779359430605
70,12,20,100000,100000,546,578,809,796,0.5,0.502770083102493,0.48622754491017967
70,12,21,100000,100000,575,598,811,802,0.5,0.4650856389986825,0.5053635280095352
70,12,22,100000,100000,545,587,806,794,0.5,0.4797202797202797,0.4648910411622276
70,12,23,100000,100000,590,608,806,800,0.5,0.4934725848563969,0.4970344009489917
70,12,24,100000,100000,618,578,797,794,0.5,0.5045278137128072,0.5006090133982948
70,12,25,100000,100000,565,613,803,809,0.5,0.5255570117955439,0.5042117930204573
70,12,26,100000,100000,551,558,791,793,0.5,0.5344585091420534,0.5227552275522755
70,12,27,100000,100000,575,577,804,807,0.5,0.514745308310992,0.47961630695443647
70,12,28,100000,100000,553,603,797,797,0.5,0.4828060522696011,0.5102286401925391
70,12,29,100000,100000,542,575,791,792,0.5,0.5033921302578019,0.511543134872418
70,12,30,100000,100000,548,540,790,794,0.5,0.5193687230989957,0.51338199513382
70,12,31,100000,100000,582,607,803,787,0.5,0.4892268694550063,0.4860943168077388
70,12,32,100000,100000,555,556,816,794,0.5,0.4669312169312169,0.4994011976047904
70,12,33,100000,100000,576,592,788,795,0.5,0.4847328244274809,0.4963235294117647
70,12,34,100000,100000,574,559,790,797,0.5,0.5048543689320388,0.48484848484848486
70,12,35,100000,100000,580,576,795,796,0.5,0.48429319371727747,0.49217809867629364
70,12,36,100000,100000,539,585,806,798,0.5,0.4864864864864865,0.5078219013237064
70,12,37,100000,100000,586,558,805,802,0.5,0.5121621621621621,0.4776839565741858
70,12,38,100000,100000,574,554,817,806,0.5,0.4754316069057105,0.5095693779904307
70,12,39,100000,100000,551,580,806,812,0.5,0.4849315068493151,0.4958775029446408
70,12,40,100000,100000,573,556,801,801,0.5,0.49866666666666665,0.4975903614457831
70,12,41,100000,100000,567,589,796,793,0.5,0.49609375,0.5030229746070133
70,12,42,100000,100000,597,561,801,802,0.5,0.4993234100135318,0.5084337349397591
70,12,43,100000,100000,562,585,790,798,0.5,0.4844559585492228,0.49572649572649574
70,12,44,100000,100000,587,573,788,795,0.5,0.45294855708908405,0.47694174757281554
70,12,45,100000,100000,612,562,800,802,0.5,0.48777173913043476,0.5030229746070133
70,12,46,100000,100000,588,577,793,801,0.5,0.5105540897097626,0.5325301204819277
70,12,47,100000,100000,607,600,818,814,0.5,0.47335811648079307,0.5171597633136095
70,12,48,100000,100000,539,565,818,817,0.5,0.523876404494382,0.5224586288416075
70,12,49,100000,100000,598,587,794,796,0.5,0.51171875,0.48363636363636364
70,12,50,100000,100000,577,610,784,796,0.5,0.4909090909090909,0.48292682926829267
70,12,51,100000,100000,604,581,796,798,0.5,0.4659090909090909,0.4752116082224909
70,12,52,100000,100000,595,570,790,813,0.5,0.5068681318681318,0.4910394265232975
70,12,53,100000,100000,560,588,787,786,0.5,0.4816753926701571,0.47794117647058826
70,12,54,100000,100000,600,547,793,784,0.5,0.5429362880886427,0.4993849938499385
70,12,55,100000,100000,591,572,788,788,0.5,0.505249343832021,0.5
70,12,56,100000,100000,577,574,788,800,0.5,0.48348745046235136,0.4789410348977136
70,12,57,100000,100000,578,566,803,808,0.5,0.470976253298153,0.4879807692307692
70,12,58,100000,100000,589,589,781,787,0.5,0.5124835742444153,0.5148148148148148
70,12,59,100000,100000,591,576,806,802,0.5,0.48662420382165605,0.4737470167064439
70,12,60,100000,100000,574,605,793,787,0.5,0.44823232323232326,0.5
70,12,61,100000,100000,574,569,793,796,0.5,0.5280437756497948,0.5109489051094891
70,12,62,100000,100000,593,588,791,796,0.5,0.4833759590792839,0.49336550060313633
70,12,63,100000,100000,547,557,805,800,0.5,0.4957865168539326,0.5162064825930373
70,12,64,100000,100000,575,580,797,801,0.5,0.4636942675159236,0.4975903614457831
70,12,65,100000,100000,566,552,794,788,0.5,0.5136612021857924,0.5006119951040392
70,12,66,100000,100000,597,588,806,797,0.5,0.501269035532995,0.4939613526570048
70,12,67,100000,100000,615,550,790,791,0.5,0.5104895104895105,0.5327669902912622
70,12,68,100000,100000,588,597,803,811,0.5,0.5038659793814433,0.49228944246737844
70,12,69,100000,100000,594,610,801,795,0.5,0.5044472681067345,0.4951807228915663
70,12,70,100000,100000,596,561,787,789,0.5,0.489851150202977,0.4975609756097561
70,12,71,100000,100000,559,577,808,807,0.5,0.5149051490514905,0.4916864608076009
70,12,72,100000,100000,587,581,813,822,0.5,0.5238095238095238,0.4817001180637544
70,12,73,100000,100000,570,611,804,805,0.5,0.5033025099075297,0.5124555160142349
70,12,74,100000,100000,565,538,812,811,0.5,0.5132496513249651,0.5029868578255675
70,12,75,100000,100000,553,579,783,786,0.5,0.49113233287858116,0.4877149877149877
70,12,76,100000,100000,587,592,799,818,0.5,0.5012755102040817,0.5041816009557945
70,12,77,100000,100000,566,580,793,801,0.5,0.49273447820343463,0.5
70,12,78,100000,100000,560,557,799,794,0.5,0.4972972972972973,0.4933171324422843
70,12,79,100000,100000,584,598,794,792,0.5,0.5052770448548812,0.5108433734939759
70,12,80,100000,100000,594,626,791,789,0.5,0.5019157088122606,0.46562123039806996
70,12,81,100000,100000,587,538,790,787,0.5,0.48179271708683474,0.5042735042735043
70,12,82,100000,100000,567,575,787,788,0.5,0.480946123521682,0.4852941176470588
70,12,83,100000,100000,593,577,783,790,0.5,0.49411764705882355,0.5104039167686658
70,12,84,100000,100000,583,559,795,794,0.5,0.46264744429882043,0.473621103117506
70,12,85,100000,100000,564,554,804,790,0.5,0.491869918699187,0.5150784077201448
70,12,86,100000,100000,572,588,808,804,0.5,0.5072655217965654,0.5225653206650831
70,12,87,100000,100000,600,606,792,795,0.5,0.4943960149439601,0.48418491484184917
70,12,88,100000,100000,602,569,800,798,0.5,0.5325365205843293,0.4987951807228916
70,12,89,100000,100000,542,554,789,784,0.5,0.4821917808219178,0.4835566382460414
70,12,90,100000,100000,563,575,800,787,0.5,0.5296495956873315,0.51338199513382
70,12,91,100000,100000,562,621,782,797,0.5,0.5119363395225465,0.5079559363525091
70,12,92,100000,100000,569,562,799,794,0.5,0.5281207133058985,0.5121951219512195
70,12,93,100000,100000,606,534,784,800,0.5,0.47701149425287354,0.5018181818181818
70,12,94,100000,100000,555,570,792,808,0.5,0.4946808510638298,0.5246690734055355
70,12,95,100000,100000,564,578,791,794,0.5,0.5013477088948787,0.4835164835164835
70,12,96,100000,100000,595,541,799,803,0.5,0.5162200282087447,0.5418660287081339
70,12,97,100000,100000,560,565,766,774,0.5,0.4801587301587302,0.5088383838383839
70,12,98,100000,100000,585,601,792,793,0.5,0.473551637279597,0.4896719319562576
70,12,99,100000,100000,621,607,790,790,0.5,0.5151133501259446,0.49079754601226994
70,13,0,100000,100000,586,550,794,796,0.5,0.5186206896551724,0.5018226002430134
70,13,1,100000,100000,580,580,789,807,0.5,0.5006485084306096,0.5132530120481927
70,13,2,100000,100000,593,569,803,798,0.5,0.49159120310478654,0.4746987951807229
70,13,3,100000,100000,575,603,791,803,0.5,0.46954314720812185,0.4897466827503016
70,13,4,100000,100000,559,596,788,797,0.5,0.5115332428765265,0.48972188633615477
70,13,5,100000,100000,563,626,804,794,0.5,0.5053619302949062,0.5024390243902439
70,13,6,100000,100000,561,588,783,775,0.5,0.479002624671916,0.4944237918215613
70,13,7,100000,100000,547,586,789,803,0.5,0.5020408163265306,0.5114873035066505
70,13,8,100000,100000,573,559,820,803,0.5,0.488031914893617,0.5274463007159904
70,13,9,100000,100000,602,564,789,788,0.5,0.4795244385733157,0.5134474327628362
70,13,10,100000,100000,564,562,802,795,0.5,0.5026881720430108,0.5258724428399518
70,13,11,100000,100000,595,594,795,806,0.5,0.5025575447570333,0.5012135922330098
70,13,12,100000,100000,589,587,791,794,0.5,0.5111111111111111,0.49878934624697335
70,13,13,100000,100000,588,585,808,802,0.5,0.4800514800514801,0.4875148632580262
70,13,14,100000,100000,595,572,796,814,0.5,0.5053050397877984,0.5005945303210464
70,13,15,100000,100000,596,584,788,775,0.5,0.49615384615384617,0.4729064039408867
70,13,16,100000,100000,569,584,800,783,0.5,0.5073825503355704,0.5183823529411765
70,13,17,100000,100000,564,579,803,800,0.5,0.4856020942408377,0.5113500597371565
70,13,18,100000,100000,565,585,783,791,0.5,0.5227882037533512,0.5145985401459854
70,13,19,100000,100000,574,600,795,795,0.5,0.5231788079470199,0.4830508474576271
70,13,20,100000,100000,564,610,803,796,0.5,0.5013262599469496,0.5181598062953995
70,13,21,100000,100000,608,583,814,810,0.5,0.5145118733509235,0.5312131919905771
70,13,22,100000,100000,593,549,808,807,0.5,0.5179063360881543,0.5167064439140812
70,13,23,100000,100000,563,543,781,795,0.5,0.5041782729805014,0.47911547911547914
70,13,24,100000,100000,557,585,804,797,0.5,0.4852941176470588,0.5
70,13,25,100000,100000,592,582,796,791,0.5,0.5012886597938144,0.4726609963547995
70,13,26,100000,100000,555,560,803,813,0.5,0.5,0.4612634088200238
70,13,27,100000,100000,571,584,793,800,0.5,0.4641460234680574,0.4830917874396135
70,13,28,100000,100000,603,577,808,808,0.5,0.4852752880921895,0.4869047619047619
70,13,29,100000,100000,551,557,796,796,0.5,0.4879032258064516,0.4945717732207479
70,13,30,100000,100000,578,550,776,776,0.5,0.49387755102040815,0.5080946450809465
70,13,31,100000,100000,601,583,787,778,0.5,0.4987244897959184,0.5086633663366337
70,13,32,100000,100000,576,569,775,788,0.5,0.5242587601078167,0.5136138613861386
70,13,33,100000,100000,538,551,796,796,0.5,0.4908579465541491,0.5
70,13,34,100000,100000,598,626,794,783,0.5,0.49555273189326554,0.4768856447688564
70,13,35,100000,100000,578,575,798,793,0.5,0.4721862871927555,0.5083932853717026
70,13,36,100000,100000,533,595,785,784,0.5,0.46414073071718537,0.4652014652014652
70,13,37,100000,100000,593,574,809,799,0.5,0.4954954954954955,0.49522673031026254
70,13,38,100000,100000,561,582,794,794,0.5,0.5148247978436657,0.513317191283293
70,13,39,100000,100000,607,577,796,781,0.5,0.5006605019815059,0.5245700245700246
70,13,40,100000,100000,564,542,791,794,0.5,0.476775956284153,0.48964677222898906
70,13,41,100000,100000,553,517,774,794,0.5,0.46618705035971225,0.4802955665024631
70,13,42,100000,100000,593,579,804,808,0.5,0.4869791666666667,0.5
70,13,43,100000,100000,601,582,800,790,0.5,0.4839537869062901,0.4577294685990338
70,13,44,100000,100000,579,565,797,796,0.5,0.5079365079365079,0.5207317073170732
70,13,45,100000,100000,587,603,813,818,0.5,0.5044585987261146,0.4863258026159334
70,13,46,100000,100000,587,594,804,797,0.5,0.5201560468140443,0.49338146811071
70,13,47,100000,100000,590,615,791,805,0.5,0.49047013977128334,0.5012048192771085
70,13,48,100000,100000,551,593,795,812,0.5,0.5033647375504711,0.49101796407185627
70,13,49,100000,100000,556,582,797,784,0.5,0.48183041722745623,0.4835965978128797
70,13,50,100000,100000,588,606,811,807,0.5,0.4725,0.5231866825208086
70,13,51,100000,100000,576,595,801,793,0.5,0.4827144686299616,0.48972188633615477
70,13,52,100000,100000,578,577,818,815,0.5,0.5292517006802722,0.49761336515513127
70,13,53,100000,100000,590,612,781,792,0.5,0.5142487046632125,0.4735547355473555
70,13,54,100000,100000,568,577,776,776,0.5,0.4778645833333333,0.4974937343358396
70,13,55,100000,100000,604,595,788,788,0.5,0.5032341526520052,0.5012254901960784
70,13,56,100000,100000,585,587,796,800,0.5,0.49680715197956576,0.5011990407673861
70,13,57,100000,100000,557,556,803,798,0.5,0.5097222222222222,0.5048543689320388
70,13,58,100000,100000,597,618,796,798,0.5,0.5316946959896507,0.5018315018315018
70,13,59,100000,100000,591,594,805,809,0.5,0.48205128205128206,0.4813027744270205
70,13,60,100000,100000,561,567,804,800,0.5,0.49533954727030627,0.5066026410564226
70,13,61,100000,100000,577,578,801,802,0.5,0.4973753280839895,0.5036144578313253
70,13,62,100000,100000,591,576,815,796,0.5,0.4915032679738562,0.49761336515513127
70,13,63,100000,100000,601,571,810,797,0.5,0.5216819973718791,0.49819927971188477
70,13,64,100000,100000,559,579,799,788,0.5,0.4858681022880215,0.5054545454545455
70,13,65,100000,100000,593,567,808,809,0.5,0.5097783572359843,0.5011961722488039
70,13,66,100000,100000,577,582,779,794,0.5,0.4839124839124839,0.4821648216482165
70,13,67,100000,100000,565,584,795,796,0.5,0.47700394218134035,0.4873035066505441
70,13,68,100000,100000,606,591,785,788,0.5,0.48297604035308955,0.48034398034398035
70,13,69,100000,100000,579,641,784,773,0.5,0.4715762273901809,0.46029776674937967
70,13,70,100000,100000,586,575,802,786,0.5,0.4675984752223634,0.5164034021871203
70,13,71,100000,100000,565,527,789,790,0.5,0.5104022191400832,0.5134803921568627
70,13,72,100000,100000,581,586,800,798,0.5,0.5093333333333333,0.5018007202881153
70,13,73,100000,100000,614,574,790,798,0.5,0.4867924528301887,0.4933171324422843
70,13,74,100000,100000,545,594,793,796,0.5,0.45113788487282463,0.4927360774818402
70,13,75,100000,100000,535,598,787,786,0.5,0.4978723404255319,0.48645320197044334
70,13,76,100000,100000,561,551,778,788,0.5,0.49320652173913043,0.48702101359703337
70,13,77,100000,100000,583,552,801,801,0.5,0.49324324324324326,0.5012019230769231
70,13,78,100000,100000,588,615,790,795,0.5,0.4885786802030457,0.5048661800486618
70,13,79,100000,100000,553,587,804,794,0.5,0.4922425952045134,0.48263473053892214
70,13,80,100000,100000,591,567,796,796,0.5,0.5137976346911958,0.5097087378640777
70,13,81,100000,100000,575,558,794,797,0.5,0.4654498044328553,0.49573690621193667
70,13,82,100000,100000,549,594,799,804,0.5,0.4951048951048951,0.5374396135265701
70,13,83,100000,100000,568,565,807,816,0.5,0.5354223433242506,0.5059523809523809
70,13,84,100000,100000,566,554,801,795,0.5,0.5108108108108108,0.4921968787515006
70,13,85,100000,100000,575,589,814,804,0.5,0.4935064935064935,0.5284360189573459
70,13,86,100000,100000,594,585,788,787,0.5,0.4776500638569604,0.5177478580171359
70,13,87,100000,100000,586,571,805,795,0.5,0.44528301886792454,0.5018094089264173
70,13,88,100000,100000,551,537,806,782,0.5,0.5035063113604488,0.4908869987849332
70,13,89,100000,100000,621,593,799,793,0.5,0.5062814070351759,0.45126353790613716
70,13,90,100000,100000,567,563,795,815,0.5,0.49800796812749004,0.47393364928909953
70,13,91,100000,100000,531,562,801,790,0.5,0.4887640449438202,0.5066828675577156
70,13,92,100000,100000,569,566,799,797,0.5,0.48936170212765956,0.5114045618247299
70,13,93,100000,100000,607,560,804,796,0.5,0.5174731182795699,0.515625
70,13,94,100000,100000,582,558,798,794,0.5,0.5116598079561042,0.5157384987893463
70,13,95,100000,100000,534,594,782,803,0.5,0.4728789986091794,0.4578313253012048
70,13,96,100000,100000,574,577,795,793,0.5,0.5170068027210885,0.4993924665856622
70,13,97,100000,100000,570,601,793,801,0.5,0.5268817204301075,0.4945321992709599
70,13,98,100000,100000,563,570,787,790,0.5,0.5106951871657754,0.4963054187192118
70,13,99,100000,100000,551,611,808,803,0.5,0.4917808219178082,0.48867699642431467
70,14,0,100000,100000,624,580,791,794,0.5,0.47854356306892065,0.48964677222898906
70,14,1,100000,100000,553,553,799,795,0.5,0.494579945799458,0.4860606060606061
70,14,2,100000,100000,568,616,802,797,0.5,0.49867021276595747,0.5005988023952096
70,14,3,100000,100000,579,534,795,814,0.5,0.4862914862914863,0.4922526817640048
70,14,4,100000,100000,568,583,789,787,0.5,0.49934296977660975,0.5251533742331288
70,14,5,100000,100000,557,570,793,784,0.5,0.5094594594594595,0.5109489051094891
70,14,6,100000,100000,589,605,788,788,0.5,0.4748743718592965,0.511002444987775
70,14,7,100000,100000,590,553,776,791,0.5,0.507628294036061,0.49264705882352944
70,14,8,100000,100000,569,574,809,801,0.5,0.5231607629427792,0.5353293413173653
70,14,9,100000,100000,564,571,789,802,0.5,0.5,0.4800483675937122
70,14,10,100000,100000,560,585,798,792,0.5,0.46526867627785057,0.4800483675937122
70,14,11,100000,100000,579,603,789,797,0.5,0.5031847133757962,0.5212121212121212
70,14,12,100000,100000,580,592,803,800,0.5,0.5217391304347826,0.5227817745803357
70,14,13,100000,100000,581,576,798,807,0.5,0.5145118733509235,0.5
