parameter_k,pair_id,permute_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
70,12,66,42,100000,100000,550,570,801,802,0.5,0.4993270524899058,0.5084337349397591
70,12,67,42,100000,100000,594,584,801,802,0.5,0.5025974025974026,0.5084337349397591
70,12,68,42,100000,100000,620,553,801,802,0.5,0.49726027397260275,0.5084337349397591
70,12,69,42,100000,100000,567,564,801,802,0.5,0.4993270524899058,0.5084337349397591
70,12,70,42,100000,100000,561,573,801,802,0.5,0.5026595744680851,0.5084337349397591
70,12,71,42,100000,100000,560,582,801,802,0.5,0.5026595744680851,0.5084337349397591
70,12,72,42,100000,100000,570,560,801,802,0.5,0.4986449864498645,0.5084337349397591
70,12,73,42,100000,100000,570,615,801,802,0.5,0.5019607843137255,0.5084337349397591
70,12,74,42,100000,100000,583,589,801,802,0.5,0.5038759689922481,0.5084337349397591
70,12,75,42,100000,100000,617,588,801,802,0.5,0.5038759689922481,0.5084337349397591
70,12,76,42,100000,100000,591,585,801,802,0.5,0.503242542153048,0.5084337349397591
70,12,77,42,100000,100000,573,571,801,802,0.5,0.5026595744680851,0.5084337349397591
70,12,78,42,100000,100000,598,619,801,802,0.5,0.5100250626566416,0.5084337349397591
70,12,79,42,100000,100000,574,577,801,802,0.5,0.5026315789473684,0.5084337349397591
70,12,80,42,100000,100000,570,579,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,81,42,100000,100000,579,609,801,802,0.5,0.5045045045045045,0.5084337349397591
70,12,82,42,100000,100000,603,581,801,802,0.5,0.5019607843137255,0.5084337349397591
70,12,83,42,100000,100000,564,611,801,802,0.5,0.5019762845849802,0.5084337349397591
70,12,84,42,100000,100000,572,579,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,85,42,100000,100000,607,567,801,802,0.5,0.500669344042838,0.5084337349397591
70,12,86,42,100000,100000,568,616,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,87,42,100000,100000,563,566,801,802,0.5,0.5,0.5084337349397591
70,12,88,42,100000,100000,580,606,801,802,0.5,0.5044929396662388,0.5084337349397591
70,12,89,42,100000,100000,571,554,801,802,0.5,0.49794801641586867,0.5084337349397591
70,12,90,42,100000,100000,551,576,801,802,0.5,0.5,0.5084337349397591
70,12,91,42,100000,100000,573,570,801,802,0.5,0.5026666666666667,0.5084337349397591
70,12,92,42,100000,100000,582,582,801,802,0.5,0.5013020833333334,0.5084337349397591
70,12,93,42,100000,100000,563,590,801,802,0.5,0.5013192612137203,0.5084337349397591
70,12,94,42,100000,100000,576,548,801,802,0.5,0.4958563535911602,0.5084337349397591
70,12,95,42,100000,100000,521,575,801,802,0.5,0.49575070821529743,0.5084337349397591
70,12,96,42,100000,100000,568,586,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,97,42,100000,100000,558,548,801,802,0.5,0.4958563535911602,0.5084337349397591
70,12,98,42,100000,100000,561,581,801,802,0.5,0.5026595744680851,0.5084337349397591
70,12,99,42,100000,100000,597,561,801,802,0.5,0.4993234100135318,0.5084337349397591
70,13,0,42,100000,100000,582,590,804,808,0.5,0.4860050890585242,0.5
70,13,1,42,100000,100000,549,575,804,808,0.5,0.49193548387096775,0.5
70,13,2,42,100000,100000,596,610,804,808,0.5,0.4876543209876543,0.5
70,13,3,42,100000,100000,587,575,804,808,0.5,0.48947368421052634,0.5
70,13,4,42,100000,100000,587,544,804,808,0.5,0.48951048951048953,0.5
70,13,5,42,100000,100000,551,577,804,808,0.5,0.49066666666666664,0.5
70,13,6,42,100000,100000,572,574,804,808,0.5,0.48947368421052634,0.5
70,13,7,42,100000,100000,607,600,804,808,0.5,0.4856070087609512,0.5
70,13,8,42,100000,100000,585,548,804,808,0.5,0.4896265560165975,0.5
70,13,9,42,100000,100000,576,595,804,808,0.5,0.4846938775510204,0.5
70,13,10,42,100000,100000,597,594,804,808,0.5,0.4854614412136536,0.5
70,13,11,42,100000,100000,570,601,804,808,0.5,0.48582474226804123,0.5
70,13,12,42,100000,100000,562,590,804,808,0.5,0.48947368421052634,0.5
70,13,13,42,100000,100000,617,591,804,808,0.5,0.4860050890585242,0.5
70,13,14,42,100000,100000,579,577,804,808,0.5,0.4863102998696219,0.5
70,13,15,42,100000,100000,567,554,804,808,0.5,0.4904109589041096,0.5
70,13,16,42,100000,100000,586,617,804,808,0.5,0.4849624060150376,0.5
70,13,17,42,100000,100000,551,572,804,808,0.5,0.49066666666666664,0.5
70,13,18,42,100000,100000,536,592,804,808,0.5,0.4904109589041096,0.5
70,13,19,42,100000,100000,586,610,804,808,0.5,0.4849624060150376,0.5
70,13,20,42,100000,100000,596,597,804,808,0.5,0.4836683417085427,0.5
70,13,21,42,100000,100000,577,560,804,808,0.5,0.4905405405405405,0.5
70,13,22,42,100000,100000,546,593,804,808,0.5,0.49125168236877526,0.5
70,13,23,42,100000,100000,562,605,804,808,0.5,0.48947368421052634,0.5
70,13,24,42,100000,100000,578,579,804,808,0.5,0.4869791666666667,0.5
70,13,25,42,100000,100000,592,544,804,808,0.5,0.48951048951048953,0.5
70,13,26,42,100000,100000,595,577,804,808,0.5,0.4863102998696219,0.5
70,13,27,42,100000,100000,559,588,804,808,0.5,0.48947368421052634,0.5
70,13,28,42,100000,100000,541,596,804,808,0.5,0.4898236092265943,0.5
70,13,29,42,100000,100000,568,543,804,808,0.5,0.48951048951048953,0.5
70,13,30,42,100000,100000,559,574,804,808,0.5,0.48947368421052634,0.5
70,13,31,42,100000,100000,594,607,804,808,0.5,0.48819875776397514,0.5
70,13,32,42,100000,100000,628,581,804,808,0.5,0.4869791666666667,0.5
70,13,33,42,100000,100000,524,622,804,808,0.5,0.4894810659186536,0.5
70,13,34,42,100000,100000,583,587,804,808,0.5,0.4846547314578005,0.5
70,13,35,42,100000,100000,562,568,804,808,0.5,0.49069148936170215,0.5
70,13,36,42,100000,100000,568,576,804,808,0.5,0.48947368421052634,0.5
70,13,37,42,100000,100000,603,560,804,808,0.5,0.4905405405405405,0.5
70,13,38,42,100000,100000,594,601,804,808,0.5,0.48625,0.5
70,13,39,42,100000,100000,614,566,804,808,0.5,0.48998664886515353,0.5
70,13,40,42,100000,100000,548,572,804,808,0.5,0.49193548387096775,0.5
70,13,41,42,100000,100000,547,604,804,808,0.5,0.49193548387096775,0.5
70,13,42,42,100000,100000,593,570,804,808,0.5,0.4907161803713528,0.5
70,13,43,42,100000,100000,556,575,804,808,0.5,0.49074074074074076,0.5
70,13,44,42,100000,100000,595,608,804,808,0.5,0.48702101359703337,0.5
70,13,45,42,100000,100000,589,621,804,808,0.5,0.4868913857677903,0.5
70,13,46,42,100000,100000,605,588,804,808,0.5,0.4846938775510204,0.5
70,13,47,42,100000,100000,585,571,804,808,0.5,0.49074074074074076,0.5
70,13,48,42,100000,100000,590,549,804,808,0.5,0.4903314917127072,0.5
70,13,49,42,100000,100000,611,566,804,808,0.5,0.48998664886515353,0.5
70,13,50,42,100000,100000,593,574,804,808,0.5,0.48947368421052634,0.5
70,13,51,42,100000,100000,607,555,804,808,0.5,0.4891008174386921,0.5
70,13,52,42,100000,100000,587,586,804,808,0.5,0.4846547314578005,0.5
70,13,53,42,100000,100000,562,544,804,808,0.5,0.48951048951048953,0.5
70,13,54,42,100000,100000,588,609,804,808,0.5,0.48625,0.5
70,13,55,42,100000,100000,583,575,804,808,0.5,0.48947368421052634,0.5
70,13,56,42,100000,100000,558,576,804,808,0.5,0.49074074074074076,0.5
70,13,57,42,100000,100000,581,569,804,808,0.5,0.4907161803713528,0.5
70,13,58,42,100000,100000,609,597,804,808,0.5,0.4836683417085427,0.5
70,13,59,42,100000,100000,591,595,804,808,0.5,0.4854614412136536,0.5
70,13,60,42,100000,100000,553,578,804,808,0.5,0.49069148936170215,0.5
70,13,61,42,100000,100000,559,584,804,808,0.5,0.48947368421052634,0.5
70,13,62,42,100000,100000,541,568,804,808,0.5,0.4898236092265943,0.5
70,13,63,42,100000,100000,583,579,804,808,0.5,0.4869791666666667,0.5
70,13,64,42,100000,100000,587,618,804,808,0.5,0.4856070087609512,0.5
70,13,65,42,100000,100000,607,566,804,808,0.5,0.48998664886515353,0.5
70,13,66,42,100000,100000,583,589,804,808,0.5,0.4853503184713376,0.5
70,13,67,42,100000,100000,626,607,804,808,0.5,0.48819875776397514,0.5
70,13,68,42,100000,100000,571,565,804,808,0.5,0.49193548387096775,0.5
70,13,69,42,100000,100000,578,609,804,808,0.5,0.4860050890585242,0.5
70,13,70,42,100000,100000,593,553,804,808,0.5,0.4904109589041096,0.5
70,13,71,42,100000,100000,586,615,804,808,0.5,0.4849624060150376,0.5
70,13,72,42,100000,100000,579,557,804,808,0.5,0.4897959183673469,0.5
70,13,73,42,100000,100000,558,558,804,808,0.5,0.4898236092265943,0.5
70,13,74,42,100000,100000,574,535,804,808,0.5,0.4901129943502825,0.5
70,13,75,42,100000,100000,592,582,804,808,0.5,0.4844961240310077,0.5
70,13,76,42,100000,100000,579,572,804,808,0.5,0.49074074074074076,0.5
70,13,77,42,100000,100000,612,582,804,808,0.5,0.4844961240310077,0.5
70,13,78,42,100000,100000,602,552,804,808,0.5,0.4897119341563786,0.5
70,13,79,42,100000,100000,580,587,804,808,0.5,0.4846547314578005,0.5
70,13,80,42,100000,100000,566,567,804,808,0.5,0.49066666666666664,0.5
70,13,81,42,100000,100000,570,583,804,808,0.5,0.48516129032258065,0.5
70,13,82,42,100000,100000,579,542,804,808,0.5,0.48951048951048953,0.5
70,13,83,42,100000,100000,578,557,804,808,0.5,0.4897959183673469,0.5
70,13,84,42,100000,100000,597,570,804,808,0.5,0.4907161803713528,0.5
70,13,85,42,100000,100000,603,581,804,808,0.5,0.4869791666666667,0.5
70,13,86,42,100000,100000,577,596,804,808,0.5,0.4853503184713376,0.5
70,13,87,42,100000,100000,552,545,804,808,0.5,0.4875,0.5
70,13,88,42,100000,100000,541,577,804,808,0.5,0.4898236092265943,0.5
70,13,89,42,100000,100000,604,620,804,808,0.5,0.48661800486618007,0.5
70,13,90,42,100000,100000,563,556,804,808,0.5,0.4897959183673469,0.5
70,13,91,42,100000,100000,570,590,804,808,0.5,0.48582474226804123,0.5
70,13,92,42,100000,100000,564,570,804,808,0.5,0.4907161803713528,0.5
70,13,93,42,100000,100000,550,605,804,808,0.5,0.48998664886515353,0.5
70,13,94,42,100000,100000,565,583,804,808,0.5,0.4869791666666667,0.5
70,13,95,42,100000,100000,551,602,804,808,0.5,0.49066666666666664,0.5
70,13,96,42,100000,100000,621,592,804,808,0.5,0.4860406091370558,0.5
70,13,97,42,100000,100000,582,543,804,808,0.5,0.48951048951048953,0.5
70,13,98,42,100000,100000,563,533,804,808,0.5,0.4893917963224894,0.5
70,13,99,42,100000,100000,593,579,804,808,0.5,0.4869791666666667,0.5
70,14,0,42,100000,100000,588,545,796,784,0.5,0.5121621621621621,0.4884287454323995
70,14,1,42,100000,100000,588,580,796,784,0.5,0.5151515151515151,0.4884287454323995
70,14,2,42,100000,100000,577,580,796,784,0.5,0.5100671140939598,0.4884287454323995
70,14,3,42,100000,100000,581,562,796,784,0.5,0.512,0.4884287454323995
70,14,4,42,100000,100000,605,544,796,784,0.5,0.5128900949796472,0.4884287454323995
70,14,5,42,100000,100000,546,593,796,784,0.5,0.5149359886201992,0.4884287454323995
70,14,6,42,100000,100000,560,591,796,784,0.5,0.5153203342618384,0.4884287454323995
70,14,7,42,100000,100000,576,584,796,784,0.5,0.5121621621621621,0.4884287454323995
70,14,8,42,100000,100000,619,544,796,784,0.5,0.5128900949796472,0.4884287454323995
70,14,9,42,100000,100000,592,575,796,784,0.5,0.5163826998689384,0.4884287454323995
70,14,10,42,100000,100000,563,576,796,784,0.5,0.5145631067961165,0.4884287454323995
70,14,11,42,100000,100000,556,560,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,12,42,100000,100000,526,603,796,784,0.5,0.5177514792899408,0.4884287454323995
70,14,13,42,100000,100000,575,555,796,784,0.5,0.5121621621621621,0.4884287454323995
70,14,14,42,100000,100000,567,561,796,784,0.5,0.5123287671232877,0.4884287454323995
70,14,15,42,100000,100000,571,564,796,784,0.5,0.5129251700680272,0.4884287454323995
70,14,16,42,100000,100000,609,613,796,784,0.5,0.5152284263959391,0.4884287454323995
70,14,17,42,100000,100000,582,567,796,784,0.5,0.5126498002663116,0.4884287454323995
70,14,18,42,100000,100000,558,562,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,19,42,100000,100000,570,615,796,784,0.5,0.5122615803814714,0.4884287454323995
70,14,20,42,100000,100000,562,531,796,784,0.5,0.5145631067961165,0.4884287454323995
70,14,21,42,100000,100000,536,556,796,784,0.5,0.5152838427947598,0.4884287454323995
70,14,22,42,100000,100000,610,541,796,784,0.5,0.5129251700680272,0.4884287454323995
70,14,23,42,100000,100000,558,566,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,24,42,100000,100000,534,540,796,784,0.5,0.5152838427947598,0.4884287454323995
70,14,25,42,100000,100000,561,579,796,784,0.5,0.5145631067961165,0.4884287454323995
70,14,26,42,100000,100000,574,556,796,784,0.5,0.5121621621621621,0.4884287454323995
70,14,27,42,100000,100000,581,560,796,784,0.5,0.512,0.4884287454323995
70,14,28,42,100000,100000,628,617,796,784,0.5,0.5159313725490197,0.4884287454323995
70,14,29,42,100000,100000,569,579,796,784,0.5,0.5129958960328317,0.4884287454323995
70,14,30,42,100000,100000,550,575,796,784,0.5,0.5148514851485149,0.4884287454323995
70,14,31,42,100000,100000,609,596,796,784,0.5,0.5152284263959391,0.4884287454323995
70,14,32,42,100000,100000,589,596,796,784,0.5,0.5157894736842106,0.4884287454323995
70,14,33,42,100000,100000,589,561,796,784,0.5,0.5151915455746368,0.4884287454323995
70,14,34,42,100000,100000,550,633,796,784,0.5,0.5148514851485149,0.4884287454323995
70,14,35,42,100000,100000,602,575,796,784,0.5,0.5141752577319587,0.4884287454323995
70,14,36,42,100000,100000,572,584,796,784,0.5,0.5128900949796472,0.4884287454323995
70,14,37,42,100000,100000,587,581,796,784,0.5,0.5151915455746368,0.4884287454323995
70,14,38,42,100000,100000,599,562,796,784,0.5,0.5151515151515151,0.4884287454323995
70,14,39,42,100000,100000,572,581,796,784,0.5,0.5128900949796472,0.4884287454323995
70,14,40,42,100000,100000,569,614,796,784,0.5,0.5129958960328317,0.4884287454323995
70,14,41,42,100000,100000,546,616,796,784,0.5,0.5149359886201992,0.4884287454323995
70,14,42,42,100000,100000,596,604,796,784,0.5,0.5155844155844156,0.4884287454323995
70,14,43,42,100000,100000,581,577,796,784,0.5,0.512,0.4884287454323995
70,14,44,42,100000,100000,591,568,796,784,0.5,0.5163826998689384,0.4884287454323995
70,14,45,42,100000,100000,603,593,796,784,0.5,0.5160462130937099,0.4884287454323995
70,14,46,42,100000,100000,587,600,796,784,0.5,0.5151915455746368,0.4884287454323995
70,14,47,42,100000,100000,583,542,796,784,0.5,0.5129251700680272,0.4884287454323995
70,14,48,42,100000,100000,561,599,796,784,0.5,0.5145631067961165,0.4884287454323995
70,14,49,42,100000,100000,546,562,796,784,0.5,0.5149359886201992,0.4884287454323995
70,14,50,42,100000,100000,575,605,796,784,0.5,0.5121621621621621,0.4884287454323995
70,14,51,42,100000,100000,557,591,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,52,42,100000,100000,556,587,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,53,42,100000,100000,590,584,796,784,0.5,0.5164257555847569,0.4884287454323995
70,14,54,42,100000,100000,583,576,796,784,0.5,0.5132978723404256,0.4884287454323995
70,14,55,42,100000,100000,570,550,796,784,0.5,0.5122615803814714,0.4884287454323995
70,14,56,42,100000,100000,577,596,796,784,0.5,0.5100671140939598,0.4884287454323995
70,14,57,42,100000,100000,550,580,796,784,0.5,0.5148514851485149,0.4884287454323995
70,14,58,42,100000,100000,584,581,796,784,0.5,0.5139442231075697,0.4884287454323995
70,14,59,42,100000,100000,588,578,796,784,0.5,0.5151515151515151,0.4884287454323995
70,14,60,42,100000,100000,589,591,796,784,0.5,0.5157894736842106,0.4884287454323995
70,14,61,42,100000,100000,570,549,796,784,0.5,0.5122615803814714,0.4884287454323995
70,14,62,42,100000,100000,579,587,796,784,0.5,0.5113788487282463,0.4884287454323995
70,14,63,42,100000,100000,594,565,796,784,0.5,0.5164257555847569,0.4884287454323995
70,14,64,42,100000,100000,560,604,796,784,0.5,0.5153203342618384,0.4884287454323995
70,14,65,42,100000,100000,550,547,796,784,0.5,0.5148514851485149,0.4884287454323995
70,14,66,42,100000,100000,628,604,796,784,0.5,0.5166872682323856,0.4884287454323995
70,14,67,42,100000,100000,588,567,796,784,0.5,0.5151515151515151,0.4884287454323995
70,14,68,42,100000,100000,557,547,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,69,42,100000,100000,603,586,796,784,0.5,0.5160462130937099,0.4884287454323995
70,14,70,42,100000,100000,611,597,796,784,0.5,0.515802781289507,0.4884287454323995
70,14,71,42,100000,100000,600,556,796,784,0.5,0.5139442231075697,0.4884287454323995
70,14,72,42,100000,100000,556,554,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,73,42,100000,100000,589,552,796,784,0.5,0.5113484646194927,0.4884287454323995
70,14,74,42,100000,100000,586,646,796,784,0.5,0.5145502645502645,0.4884287454323995
70,14,75,42,100000,100000,572,549,796,784,0.5,0.5128900949796472,0.4884287454323995
70,14,76,42,100000,100000,563,586,796,784,0.5,0.5145631067961165,0.4884287454323995
70,14,77,42,100000,100000,609,611,796,784,0.5,0.5152284263959391,0.4884287454323995
70,14,78,42,100000,100000,570,547,796,784,0.5,0.5122615803814714,0.4884287454323995
70,14,79,42,100000,100000,583,581,796,784,0.5,0.5132978723404256,0.4884287454323995
70,14,80,42,100000,100000,593,601,796,784,0.5,0.5149934810951761,0.4884287454323995
70,14,81,42,100000,100000,588,556,796,784,0.5,0.5139442231075697,0.4884287454323995
70,14,82,42,100000,100000,593,568,796,784,0.5,0.5163826998689384,0.4884287454323995
70,14,83,42,100000,100000,572,533,796,784,0.5,0.5145631067961165,0.4884287454323995
70,14,84,42,100000,100000,557,584,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,85,42,100000,100000,596,537,796,784,0.5,0.5123287671232877,0.4884287454323995
70,14,86,42,100000,100000,579,541,796,784,0.5,0.5129251700680272,0.4884287454323995
70,14,87,42,100000,100000,558,581,796,784,0.5,0.5161290322580645,0.4884287454323995
70,14,88,42,100000,100000,549,547,796,784,0.5,0.5141643059490085,0.4884287454323995
70,14,89,42,100000,100000,565,585,796,784,0.5,0.5130674002751031,0.4884287454323995
70,14,90,42,100000,100000,583,592,796,784,0.5,0.5132978723404256,0.4884287454323995
70,14,91,42,100000,100000,604,587,796,784,0.5,0.5160462130937099,0.4884287454323995
70,14,92,42,100000,100000,567,600,796,784,0.5,0.5123287671232877,0.4884287454323995
70,14,93,42,100000,100000,568,540,796,784,0.5,0.5129958960328317,0.4884287454323995
70,14,94,42,100000,100000,598,571,796,784,0.5,0.5155844155844156,0.4884287454323995
70,14,95,42,100000,100000,566,574,796,784,0.5,0.5130674002751031,0.4884287454323995
70,14,96,42,100000,100000,561,575,796,784,0.5,0.5145631067961165,0.4884287454323995
70,14,97,42,100000,100000,571,581,796,784,0.5,0.5129251700680272,0.4884287454323995
70,14,98,42,100000,100000,602,601,796,784,0.5,0.5154241645244216,0.4884287454323995
70,14,99,42,100000,100000,577,607,796,784,0.5,0.5100671140939598,0.4884287454323995
70,15,0,42,100000,100000,541,591,789,794,0.5,0.49793672627235214,0.503030303030303
70,15,1,42,100000,100000,635,606,789,794,0.5,0.5,0.503030303030303
70,15,2,42,100000,100000,563,583,789,794,0.5,0.49538866930171277,0.503030303030303
70,15,3,42,100000,100000,581,576,789,794,0.5,0.4973821989528796,0.503030303030303
70,15,4,42,100000,100000,580,614,789,794,0.5,0.4980793854033291,0.503030303030303
70,15,5,42,100000,100000,559,604,789,794,0.5,0.4980026631158455,0.503030303030303
70,15,6,42,100000,100000,562,584,789,794,0.5,0.4953764861294584,0.503030303030303
70,15,7,42,100000,100000,535,558,789,794,0.5,0.49791955617198336,0.503030303030303
70,15,8,42,100000,100000,552,562,789,794,0.5,0.4973045822102426,0.503030303030303
70,15,9,42,100000,100000,603,532,789,794,0.5,0.5,0.503030303030303
70,15,10,42,100000,100000,559,572,789,794,0.5,0.4980026631158455,0.503030303030303
70,15,11,42,100000,100000,602,580,789,794,0.5,0.49609375,0.503030303030303
70,15,12,42,100000,100000,547,561,789,794,0.5,0.4966078697421981,0.503030303030303
70,15,13,42,100000,100000,562,586,789,794,0.5,0.4953764861294584,0.503030303030303
70,15,14,42,100000,100000,539,599,789,794,0.5,0.4986187845303867,0.503030303030303
70,15,15,42,100000,100000,576,606,789,794,0.5,0.49742268041237114,0.503030303030303
70,15,16,42,100000,100000,587,577,789,794,0.5,0.4973821989528796,0.503030303030303
70,15,17,42,100000,100000,556,599,789,794,0.5,0.4980026631158455,0.503030303030303
70,15,18,42,100000,100000,574,532,789,794,0.5,0.5,0.503030303030303
70,15,19,42,100000,100000,615,583,789,794,0.5,0.49547218628719275,0.503030303030303
70,15,20,42,100000,100000,543,564,789,794,0.5,0.4959016393442623,0.503030303030303
70,15,21,42,100000,100000,538,555,789,794,0.5,0.4986187845303867,0.503030303030303
70,15,22,42,100000,100000,593,592,789,794,0.5,0.4987244897959184,0.503030303030303
70,15,23,42,100000,100000,612,592,789,794,0.5,0.4987244897959184,0.503030303030303
70,15,24,42,100000,100000,581,604,789,794,0.5,0.4980793854033291,0.503030303030303
70,15,25,42,100000,100000,598,616,789,794,0.5,0.5,0.503030303030303
70,15,26,42,100000,100000,587,554,789,794,0.5,0.4965893587994543,0.503030303030303
70,15,27,42,100000,100000,611,635,789,794,0.5,0.503052503052503,0.503030303030303
70,15,28,42,100000,100000,551,574,789,794,0.5,0.4973045822102426,0.503030303030303
70,15,29,42,100000,100000,602,583,789,794,0.5,0.49547218628719275,0.503030303030303
70,15,30,42,100000,100000,558,596,789,794,0.5,0.4980026631158455,0.503030303030303
70,15,31,42,100000,100000,597,596,789,794,0.5,0.4993678887484197,0.503030303030303
70,15,32,42,100000,100000,590,572,789,794,0.5,0.49538866930171277,0.503030303030303
70,15,33,42,100000,100000,548,579,789,794,0.5,0.4966078697421981,0.503030303030303
70,15,34,42,100000,100000,596,612,789,794,0.5,0.4993757802746567,0.503030303030303
70,15,35,42,100000,100000,561,583,789,794,0.5,0.4953764861294584,0.503030303030303
70,15,36,42,100000,100000,548,591,789,794,0.5,0.4966078697421981,0.503030303030303
70,15,37,42,100000,100000,555,562,789,794,0.5,0.4973045822102426,0.503030303030303
70,15,38,42,100000,100000,595,589,789,794,0.5,0.49743589743589745,0.503030303030303
70,15,39,42,100000,100000,607,580,789,794,0.5,0.49609375,0.503030303030303
70,15,40,42,100000,100000,614,596,789,794,0.5,0.4993678887484197,0.503030303030303
70,15,41,42,100000,100000,614,550,789,794,0.5,0.49793672627235214,0.503030303030303
70,15,42,42,100000,100000,603,567,789,794,0.5,0.49666221628838453,0.503030303030303
70,15,43,42,100000,100000,552,566,789,794,0.5,0.4966442953020134,0.503030303030303
70,15,44,42,100000,100000,565,545,789,794,0.5,0.49791955617198336,0.503030303030303
70,15,45,42,100000,100000,585,561,789,794,0.5,0.4973045822102426,0.503030303030303
70,15,46,42,100000,100000,581,572,789,794,0.5,0.49538866930171277,0.503030303030303
70,15,47,42,100000,100000,599,582,789,794,0.5,0.4961038961038961,0.503030303030303
70,15,48,42,100000,100000,556,569,789,794,0.5,0.4980026631158455,0.503030303030303
70,15,49,42,100000,100000,568,580,789,794,0.5,0.4973821989528796,0.503030303030303
70,15,50,42,100000,100000,545,597,789,794,0.5,0.4965893587994543,0.503030303030303
70,15,51,42,100000,100000,560,540,789,794,0.5,0.5007052186177715,0.503030303030303
70,15,52,42,100000,100000,570,578,789,794,0.5,0.4973821989528796,0.503030303030303
70,15,53,42,100000,100000,605,555,789,794,0.5,0.49592391304347827,0.503030303030303
70,15,54,42,100000,100000,583,571,789,794,0.5,0.4953764861294584,0.503030303030303
70,15,55,42,100000,100000,564,579,789,794,0.5,0.49605263157894736,0.503030303030303
70,15,56,42,100000,100000,554,557,789,794,0.5,0.4966078697421981,0.503030303030303
70,15,57,42,100000,100000,553,594,789,794,0.5,0.4966532797858099,0.503030303030303
70,15,58,42,100000,100000,571,565,789,794,0.5,0.4966532797858099,0.503030303030303
70,15,59,42,100000,100000,593,571,789,794,0.5,0.4953764861294584,0.503030303030303
70,15,60,42,100000,100000,555,579,789,794,0.5,0.49733333333333335,0.503030303030303
70,15,61,42,100000,100000,594,580,789,794,0.5,0.49609375,0.503030303030303
70,15,62,42,100000,100000,591,578,789,794,0.5,0.4973821989528796,0.503030303030303
70,15,63,42,100000,100000,589,584,789,794,0.5,0.49612403100775193,0.503030303030303
70,15,64,42,100000,100000,554,569,789,794,0.5,0.49666221628838453,0.503030303030303
70,15,65,42,100000,100000,555,598,789,794,0.5,0.49733333333333335,0.503030303030303
70,15,66,42,100000,100000,534,560,789,794,0.5,0.49722222222222223,0.503030303030303
70,15,67,42,100000,100000,572,620,789,794,0.5,0.4961038961038961,0.503030303030303
70,15,68,42,100000,100000,575,582,789,794,0.5,0.4961038961038961,0.503030303030303
70,15,69,42,100000,100000,602,592,789,794,0.5,0.4987244897959184,0.503030303030303
70,15,70,42,100000,100000,573,569,789,794,0.5,0.4980026631158455,0.503030303030303
70,15,71,42,100000,100000,572,582,789,794,0.5,0.4961038961038961,0.503030303030303
70,15,72,42,100000,100000,609,555,789,794,0.5,0.49592391304347827,0.503030303030303
70,15,73,42,100000,100000,550,588,789,794,0.5,0.4966261808367072,0.503030303030303
70,15,74,42,100000,100000,586,586,789,794,0.5,0.49742268041237114,0.503030303030303
70,15,75,42,100000,100000,563,595,789,794,0.5,0.49538866930171277,0.503030303030303
70,15,76,42,100000,100000,602,610,789,794,0.5,0.5012406947890818,0.503030303030303
70,15,77,42,100000,100000,572,586,789,794,0.5,0.4961038961038961,0.503030303030303
70,15,78,42,100000,100000,573,587,789,794,0.5,0.49547218628719275,0.503030303030303
70,15,79,42,100000,100000,550,573,789,794,0.5,0.4966261808367072,0.503030303030303
70,15,80,42,100000,100000,530,560,789,794,0.5,0.49859943977591037,0.503030303030303
70,15,81,42,100000,100000,553,608,789,794,0.5,0.4966532797858099,0.503030303030303
70,15,82,42,100000,100000,567,588,789,794,0.5,0.4967234600262123,0.503030303030303
70,15,83,42,100000,100000,595,585,789,794,0.5,0.4967741935483871,0.503030303030303
70,15,84,42,100000,100000,580,570,789,794,0.5,0.4980026631158455,0.503030303030303
70,15,85,42,100000,100000,570,596,789,794,0.5,0.49609375,0.503030303030303
70,15,86,42,100000,100000,580,581,789,794,0.5,0.4961038961038961,0.503030303030303
70,15,87,42,100000,100000,606,585,789,794,0.5,0.4967741935483871,0.503030303030303
70,15,88,42,100000,100000,565,572,789,794,0.5,0.49538866930171277,0.503030303030303
70,15,89,42,100000,100000,527,605,789,794,0.5,0.5007052186177715,0.503030303030303
70,15,90,42,100000,100000,592,574,789,794,0.5,0.4967148488830486,0.503030303030303
70,15,91,42,100000,100000,575,557,789,794,0.5,0.4966078697421981,0.503030303030303
70,15,92,42,100000,100000,589,569,789,794,0.5,0.4980026631158455,0.503030303030303
70,15,93,42,100000,100000,571,564,789,794,0.5,0.4966442953020134,0.503030303030303
70,15,94,42,100000,100000,563,587,789,794,0.5,0.49538866930171277,0.503030303030303
70,15,95,42,100000,100000,594,546,789,794,0.5,0.4979253112033195,0.503030303030303
70,15,96,42,100000,100000,553,613,789,794,0.5,0.4966532797858099,0.503030303030303
